ID,Label,Category,Place,"Lat., Long.",PubType,Affiliation,Gender
"Ghadeer, Moneera al","Ghadeer, Moneera al",Translator,,,,,
"Ghanoonparvar, M. R.","Ghanoonparvar, M. R.",Translator,,,,,
"Ghazoul, Ferial","Ghazoul, Ferial",Translator,,,,,
"Giannelli, Adam","Giannelli, Adam",Translator,,,,,
"Gil-Montero, Michelle","Gil-Montero, Michelle",Translator,,,,,
"Gilardi, Stephanie","Gilardi, Stephanie",Translator,,,,,
"Gill, Tom","Gill, Tom",Translator,,,,,
"Ginsburg, Mitch","Ginsburg, Mitch",Translator,,,,,
"Gladding, Jody","Gladding, Jody",Translator,,,,,
"Gladhart, Amalia","Gladhart, Amalia",Translator,,,,,
"Gledson, John","Gledson, John",Translator,,,,,
"Glencross, Michael","Glencross, Michael",Translator,,,,,
"Glie, Rowen","Glie, Rowen",Translator,,,,,
"Glover, Kaiama","Glover, Kaiama",Translator,,,,,
"Goknar, Erdag","Goknar, Erdag",Translator,,,,,
"Goldberg, Barbara","Goldberg, Barbara",Translator,,,,,
"Goldblatt, Cullen","Goldblatt, Cullen",Translator,,,,,
"Goldblatt, Howard","Goldblatt, Howard",Translator,,,,,
"Goldman, Helle","Goldman, Helle",Translator,,,,,
"Goldstein, Ann","Goldstein, Ann",Translator,,,,,
"Goldstein, Anne","Goldstein, Anne",Translator,,,,,
"Goldstein, Imre","Goldstein, Imre",Translator,,,,,
"Gomaa, Sally","Gomaa, Sally",Translator,,,,,
"Gonzalez-Gerth, Miguel","Gonzalez-Gerth, Miguel",Translator,,,,,
"Gonzalez, Alfonso","Gonzalez, Alfonso",Translator,,,,,
"Goodman, Eleanor","Goodman, Eleanor",Translator,,,,,
"Goransson, Johannes","Goransson, Johannes",Translator,,,,,
"Goshgarian, G. M.","Goshgarian, G. M.",Translator,,,,,
"Gouws, Iris","Gouws, Iris",Translator,,,,,
"Govrin, Michal","Govrin, Michal",Translator,,,,,
"Grady, Wayne","Grady, Wayne",Translator,,,,,
"Gramich, Johannes","Gramich, Johannes",Translator,,,,,
"Grau, Rawley","Grau, Rawley",Translator,,,,,
"Graves, Lucia","Graves, Lucia",Translator,,,,,
"Gray, Jeffrey","Gray, Jeffrey",Translator,,,,,
"Greaney, Patrick","Greaney, Patrick",Translator,,,,,
"Greeman, Richard","Greeman, Richard",Translator,,,,,
"Green, Jeffrey","Green, Jeffrey",Translator,,,,,
"Green, Jeffrey M.","Green, Jeffrey M.",Translator,,,,,
"Green, Sarah","Green, Sarah",Translator,,,,,
"Greenspan, Yardenne","Greenspan, Yardenne",Translator,,,,,
"Greenwald, Roger","Greenwald, Roger",Translator,,,,,
"Gregorek, Aniela","Gregorek, Aniela",Translator,,,,,
"Griffin, Joanna","Griffin, Joanna",Translator,,,,,
"Grillo, Tyran","Grillo, Tyran",Translator,,,,,
"Grimm, Christine","Grimm, Christine",Translator,,,,,
"Grindell, Nicholas","Grindell, Nicholas",Translator,,,,,
"Griswold, Eliza","Griswold, Eliza",Translator,,,,,
"Grolmes, Samuel","Grolmes, Samuel",Translator,,,,,
"Grossman, Edith","Grossman, Edith",Translator,,,,,
"Grotz, Jennifer","Grotz, Jennifer",Translator,,,,,
"Grunebaum, Jason","Grunebaum, Jason",Translator,,,,,
"Gulley, Hillary","Gulley, Hillary",Translator,,,,,
"Gurol, Ender","Gurol, Ender",Translator,,,,,
"Gwiazda, Piotr","Gwiazda, Piotr",Translator,,,,,
"Hacker, Marilyn","Hacker, Marilyn",Translator,,,,,
"Hackston, David","Hackston, David",Translator,,,,,
"Haggblom, Victoria","Haggblom, Victoria",Translator,,,,,
"Hahn, Daniel","Hahn, Daniel",Translator,,,,,
"Haight, Ian","Haight, Ian",Translator,,,,,
"Halkin, Hillel","Halkin, Hillel",Translator,,,,,
"Halls, Katharine","Halls, Katharine",Translator,,,,,
"Halman, Talat","Halman, Talat",Translator,,,,,
"Halter, Aloma","Halter, Aloma",Translator,,,,,
"Hamburger, Michael","Hamburger, Michael",Translator,,,,,
"Hamilton, David Scott","Hamilton, David Scott",Translator,,,,,
"Hammond, Paul","Hammond, Paul",Translator,,,,,
"Hansson, Anders","Hansson, Anders",Translator,,,,,
"Hargraves, John","Hargraves, John",Translator,,,,,
"Harman, Nicky","Harman, Nicky",Translator,,,,,
"Harris II, Emmanuel","Harris II, Emmanuel",Translator,,,,,
"Harris, Elizabeth","Harris, Elizabeth",Translator,,,,,
"Harris, Gregory","Harris, Gregory",Translator,,,,,
"Harris, Jean","Harris, Jean",Translator,,,,,
"Harsent, David","Harsent, David",Translator,,,,,
"Harshav, Barbara","Harshav, Barbara",Translator,,,,,
"Harss, Marina","Harss, Marina",Translator,,,,,
"Hartley, Christine Schwartz","Hartley, Christine Schwartz",Translator,,,,,
"Hartman, Michelle","Hartman, Michelle",Translator,,,,,
"Hartman, Steven","Hartman, Steven",Translator,,,,,
"Harvey, Rosalind","Harvey, Rosalind",Translator,,,,,
"Hasak-Lowy, Todd","Hasak-Lowy, Todd",Translator,,,,,
"Hastings, Kim","Hastings, Kim",Translator,,,,,
"Haveland, Barbara","Haveland, Barbara",Translator,,,,,
"Hawkes, Edwin","Hawkes, Edwin",Translator,,,,,
"Hawkins, Hildi","Hawkins, Hildi",Translator,,,,,
"Hayashida, Jennifer","Hayashida, Jennifer",Translator,,,,,
"Haydar, Adan","Haydar, Adan",Translator,,,,,
"Haydar, Paula","Haydar, Paula",Translator,,,,,
"Hayworth, Eugene","Hayworth, Eugene",Translator,,,,,
"Hazelton, Hugh","Hazelton, Hugh",Translator,,,,,
"Healy, Laura","Healy, Laura",Translator,,,,,
"Heighway, Elizabeth","Heighway, Elizabeth",Translator,,,,,
"Heikkinen, Kay","Heikkinen, Kay",Translator,,,,,
"Heim, Michael Henry","Heim, Michael Henry",Translator,,,,,
"Heinowitz, Cole","Heinowitz, Cole",Translator,,,,,
"Heinrich, Amy","Heinrich, Amy",Translator,,,,,
"Heinrich, Ari Larissa","Heinrich, Ari Larissa",Translator,,,,,
"Hendrickson, Janet","Hendrickson, Janet",Translator,,,,,
"Henighan, Stephen","Henighan, Stephen",Translator,,,,,
"Henne, Nathan","Henne, Nathan",Translator,,,,,
"Henry, Brian","Henry, Brian",Translator,,,,,
"Herman, Jeanine","Herman, Jeanine",Translator,,,,,
"Herschbach, Elisabeth","Herschbach, Elisabeth",Translator,,,,,
"Hertich, Alexander","Hertich, Alexander",Translator,,,,,
"Heyns, Michiel","Heyns, Michiel",Translator,,,,,
"Hicks, Peter","Hicks, Peter",Translator,,,,,
"Higgins, Jennifer","Higgins, Jennifer",Translator,,,,,
"Higginson, Pim","Higginson, Pim",Translator,,,,,
"Hill, W. Nick","Hill, W. Nick",Translator,,,,,
"Hillman, Brenda","Hillman, Brenda",Translator,,,,,
"Hinsey, Ellen","Hinsey, Ellen",Translator,,,,,
"Hinton, David","Hinton, David",Translator,,,,,
"Hix, H. L.","Hix, H. L.",Translator,,,,,
"Hoban, Wieland","Hoban, Wieland",Translator,,,,,
"Hobson, Will","Hobson, Will",Translator,,,,,
"Hochfield, George","Hochfield, George",Translator,,,,,
"Hodgson, John","Hodgson, John",Translator,,,,,
"Hoekstra, Misha","Hoekstra, Misha",Translator,,,,,
"Hofer, Jen","Hofer, Jen",Translator,,,,,
"Hoffman, Michael","Hoffman, Michael",Translator,,,,,
"Hofmann, Michael","Hofmann, Michael",Translator,,,,,
"Hofstadter, Douglas","Hofstadter, Douglas",Translator,,,,,
"Hoggard, James","Hoggard, James",Translator,,,,,
"Hollander, Kurt","Hollander, Kurt",Translator,,,,,
"Holmes, Richard","Holmes, Richard",Translator,,,,,
"Holmstrom, Lakshmi","Holmstrom, Lakshmi",Translator,,,,,
"Holmwood, Anna","Holmwood, Anna",Translator,,,,,
"Holton, Brian","Holton, Brian",Translator,,,,,
"Homel, David","Homel, David",Translator,,,,,
"Hoover, Paul","Hoover, Paul",Translator,,,,,
"Hopkinson, Amanda","Hopkinson, Amanda",Translator,,,,,
"Horgan, Y.T.","Horgan, Y.T.",Translator,,,,,
"Howard-Gibbon, John","Howard-Gibbon, John",Translator,,,,,
"Howard, Henry","Howard, Henry",Translator,,,,,
"Howell, Feyza","Howell, Feyza",Translator,,,,,
"Howell, Rebecca Gayle","Howell, Rebecca Gayle",Translator,,,,,
"Howes, Geoffrey","Howes, Geoffrey",Translator,,,,,
"Hryn, Halyna","Hryn, Halyna",Translator,,,,,
"Hsiao, Catherine","Hsiao, Catherine",Translator,,,,,
"Huang, Wen","Huang, Wen",Translator,,,,,
"Hubbert, Jim","Hubbert, Jim",Translator,,,,,
"Huddleston, Daniel","Huddleston, Daniel",Translator,,,,,
"Hunt, Jonathan","Hunt, Jonathan",Translator,,,,,
"Hunt, Laird","Hunt, Laird",Translator,,,,,
"Hunter, Adriana","Hunter, Adriana",Translator,,,,,
"Huntington, Elinor","Huntington, Elinor",Translator,,,,,
"Huntington, Tanya","Huntington, Tanya",Translator,,,,,
"Hurezanu, Daniela","Hurezanu, Daniela",Translator,,,,,
"Hurley, Adrienne Carey","Hurley, Adrienne Carey",Translator,,,,,
"Huston, Nancy","Huston, Nancy",Translator,,,,,
"Hutchins, William","Hutchins, William",Translator,,,,,
"Hutchins, William M.","Hutchins, William M.",Translator,,,,,
"Hutchins, William Maynard","Hutchins, William Maynard",Translator,,,,,
"Hutchinson, Mark","Hutchinson, Mark",Translator,,,,,
"Hutchison, Michele","Hutchison, Michele",Translator,,,,,
"Hwang, Sun-ae","Hwang, Sun-ae",Translator,,,,,
"Hyder, Qurratulain","Hyder, Qurratulain",Translator,,,,,
"Ignashev, Diane Nemec","Ignashev, Diane Nemec",Translator,,,,,
"Imrie, Malcolm","Imrie, Malcolm",Translator,,,,,
"Innes, John","Innes, John",Translator,,,,,
"Irons, John","Irons, John",Translator,,,,,
"Ishii, Anne","Ishii, Anne",Translator,,,,,
"Isozaki, Anna","Isozaki, Anna",Translator,,,,,
"Israeli, Henry","Israeli, Henry",Translator,,,,,
"Ittner, Jutta","Ittner, Jutta",Translator,,,,,
"Iwabuchi, Deborah","Iwabuchi, Deborah",Translator,,,,,
"Izumo, Satoko","Izumo, Satoko",Translator,,,,,
"Jackson, Anne Marie","Jackson, Anne Marie",Translator,,,,,
"Jackson, Denis","Jackson, Denis",Translator,,,,,
"Jackson, Elizabeth","Jackson, Elizabeth",Translator,,,,,
"Jacobson, David","Jacobson, David",Translator,,,,,
"Jager, Marjolijn de","Jager, Marjolijn de",Translator,,,,,
"Jakubowski, Maxim","Jakubowski, Maxim",Translator,,,,,
"Janeczko, Leah","Janeczko, Leah",Translator,,,,,
"Janeway, Carol","Janeway, Carol",Translator,,,,,
"Janeway, Carol Brown","Janeway, Carol Brown",Translator,,,,,
"Janusch, Annie","Janusch, Annie",Translator,,,,,
"Jarrar, Randa","Jarrar, Randa",Translator,,,,,
"Jefferson, Ann","Jefferson, Ann",Translator,,,,,
"Jewiss, Virginia","Jewiss, Virginia",Translator,,,,,
"Jimenez, Georgina","Jimenez, Georgina",Translator,,,,,
"John, Simon","John, Simon",Translator,,,,,
"Johnson-Davies, Denys","Johnson-Davies, Denys",Translator,,,,,
"Johnson, Bill","Johnson, Bill",Translator,,,,,
"Johnson, Jennifer","Johnson, Jennifer",Translator,,,,,
"Johnston, Bill","Johnston, Bill",Translator,,,,,
"Jones, Antonia Lloyd","Jones, Antonia Lloyd",Translator,,,,,
"Jones, Francis","Jones, Francis",Translator,,,,,
"Jones, Lucy Renner","Jones, Lucy Renner",Translator,,,,,
"Jones, Marlon","Jones, Marlon",Translator,,,,,
"Jones, W. Glyn","Jones, W. Glyn",Translator,,,,,
"Jordan, Kolin","Jordan, Kolin",Translator,,,,,
"Jorgensen, Muriel","Jorgensen, Muriel",Translator,,,,,
"Joudah, Fady","Joudah, Fady",Translator,,,,,
"Joyce Bailey, Christina Le Vernoy","Joyce Bailey, Christina Le Vernoy",Translator,,,,,
"Jung, Yewon","Jung, Yewon",Translator,,,,,
"Kaaberbol, Lene","Kaaberbol, Lene",Translator,,,,,
"Kallet, Marilyn","Kallet, Marilyn",Translator,,,,,
"Kamei, Toshiya","Kamei, Toshiya",Translator,,,,,
"Kamel, Toshiya","Kamel, Toshiya",Translator,,,,,
"Kaminsky, Ilya","Kaminsky, Ilya",Translator,,,,,
"Kanak, Mark","Kanak, Mark",Translator,,,,,
"Kandel, Michael","Kandel, Michael",Translator,,,,,
"Kantar, Annie","Kantar, Annie",Translator,,,,,
"Karashima, David","Karashima, David",Translator,,,,,
"Karetnyk, Bryan","Karetnyk, Bryan",Translator,,,,,
"Kates, J.","Kates, J.",Translator,,,,,
"Kates, Jim","Kates, Jim",Translator,,,,,
"Katrovas, Ema","Katrovas, Ema",Translator,,,,,
"Katz, Lisa","Katz, Lisa",Translator,,,,,
"Katz, Michael","Katz, Michael",Translator,,,,,
"Kawai, Louise Heal","Kawai, Louise Heal",Translator,,,,,
"Keeland, Reg","Keeland, Reg",Translator,,,,,
"Keene, John","Keene, John",Translator,,,,,
"Keller, Tsipi","Keller, Tsipi",Translator,,,,,
"Kelsey, John","Kelsey, John",Translator,,,,,
"Kemenes, Inez","Kemenes, Inez",Translator,,,,,
"Kent, Julia","Kent, Julia",Translator,,,,,
"Keplinger, David","Keplinger, David",Translator,,,,,
"Kerman, Judith","Kerman, Judith",Translator,,,,,
"Kerr, Moira","Kerr, Moira",Translator,,,,,
"Kessler, Stephen","Kessler, Stephen",Translator,,,,,
"Khalili, Sara","Khalili, Sara",Translator,,,,,
"Khalili, Sarah","Khalili, Sarah",Translator,,,,,
"Kherad, Nastaran","Kherad, Nastaran",Translator,,,,,
"Kiasashvili, Maya","Kiasashvili, Maya",Translator,,,,,
"Kilbane, Angie","Kilbane, Angie",Translator,,,,,
"Kim-Russell, Sora","Kim-Russell, Sora",Translator,,,,,
"Kim, Amber Hyun Jung","Kim, Amber Hyun Jung",Translator,,,,,
"Kim, Chi-young","Kim, Chi-young",Translator,,,,,
"Kim, Seong-Kon","Kim, Seong-Kon",Translator,,,,,
"King, Martha","King, Martha",Translator,,,,,
"Kingery, Sandra","Kingery, Sandra",Translator,,,,,
"Kinsella, Kevin","Kinsella, Kevin",Translator,,,,,
"Kinsella, Sean","Kinsella, Sean",Translator,,,,,
"Kinsky, Esther","Kinsky, Esther",Translator,,,,,
"Kirking, Gale","Kirking, Gale",Translator,,,,,
"Kitai, Sara","Kitai, Sara",Translator,,,,,
"Klein, Lucas","Klein, Lucas",Translator,,,,,
"Kline, Mark","Kline, Mark",Translator,,,,,
"Kling, Vincent","Kling, Vincent",Translator,,,,,
"Knappe, Roland","Knappe, Roland",Translator,,,,,
"Knauss, Jessica","Knauss, Jessica",Translator,,,,,
"Knecht, Rosalie","Knecht, Rosalie",Translator,,,,,
"Knecht, Stacey","Knecht, Stacey",Translator,,,,,
"Knight, Lynne","Knight, Lynne",Translator,,,,,
"Knobloch, Paul","Knobloch, Paul",Translator,,,,,
"Kobayashi, Chikako","Kobayashi, Chikako",Translator,,,,,
"Koch, Dolores","Koch, Dolores",Translator,,,,,
"Koch, Enar Henning","Koch, Enar Henning",Translator,,,,,
"Koch, Henning","Koch, Henning",Translator,,,,,
"Kocot, Noelle","Kocot, Noelle",Translator,,,,,
"Kong, Haili","Kong, Haili",Translator,,,,,
"Kong, Yoo-Jung","Kong, Yoo-Jung",Translator,,,,,
"Kousha, Mahnaz","Kousha, Mahnaz",Translator,,,,,
"Kovacik, Karen","Kovacik, Karen",Translator,,,,,
"Kover, Tina","Kover, Tina",Translator,,,,,
"Kozlov, Glenys","Kozlov, Glenys",Translator,,,,,
"Kraft, Stephanie","Kraft, Stephanie",Translator,,,,,
"Kramer, Christina","Kramer, Christina",Translator,,,,,
"Kravanja, Sonja","Kravanja, Sonja",Translator,,,,,
"Krimko, Stuart","Krimko, Stuart",Translator,,,,,
"Kuntz, Jane","Kuntz, Jane",Translator,,,,,
"Kuprel, Diana","Kuprel, Diana",Translator,,,,,
"Kurshan, Ilana","Kurshan, Ilana",Translator,,,,,
"Kushner, Anna","Kushner, Anna",Translator,,,,,
"Kutsukake, Lynne","Kutsukake, Lynne",Translator,,,,,
"Kuttner, Benjamin","Kuttner, Benjamin",Translator,,,,,
"Kyung-Ja, Chun","Kyung-Ja, Chun",Translator,,,,,
"La Shure, Charles","La Shure, Charles",Translator,,,,,
"La Sure, Charles","La Sure, Charles",Translator,,,,,
"Laabs, Dawn T.","Laabs, Dawn T.",Translator,,,,,
"Labinger, Andrea","Labinger, Andrea",Translator,,,,,
"Ladd, Alex","Ladd, Alex",Translator,,,,,
"Lalaurie, Louise Rogers","Lalaurie, Louise Rogers",Translator,,,,,
"Lamarre, Thomas","Lamarre, Thomas",Translator,,,,,
"Lamb, Eric","Lamb, Eric",Translator,,,,,
"Lambert, John","Lambert, John",Translator,,,,,
"Lammers, Wayne","Lammers, Wayne",Translator,,,,,
"Landers, Cliff","Landers, Cliff",Translator,,,,,
"Landers, Clifford","Landers, Clifford",Translator,,,,,
"Landry, Judith","Landry, Judith",Translator,,,,,
"Lange, Nicholas de","Lange, Nicholas de",Translator,,,,,
"Lanz, Kenneth","Lanz, Kenneth",Translator,,,,,
"Lapid, Lihi","Lapid, Lihi",Translator,,,,,
"Larkin, Lennie","Larkin, Lennie",Translator,,,,,
"Latimer, Renate","Latimer, Renate",Translator,,,,,
"Lawner, Lynne","Lawner, Lynne",Translator,,,,,
"Lazarevic, Stanislava","Lazarevic, Stanislava",Translator,,,,,
"Leafgren, Luke","Leafgren, Luke",Translator,,,,,
"Lebowitz, Naomi","Lebowitz, Naomi",Translator,,,,,
"Lebron, A.V.","Lebron, A.V.",Translator,,,,,
"Lederhendler, Lazer","Lederhendler, Lazer",Translator,,,,,
"Lee, Jennifer M.","Lee, Jennifer M.",Translator,,,,,
"Leeming, Harry","Leeming, Harry",Translator,,,,,
"Lehtpere, Ilmar","Lehtpere, Ilmar",Translator,,,,,
"Leong, Michael","Leong, Michael",Translator,,,,,
"Lesser, Rika","Lesser, Rika",Translator,,,,,
"Lethem, Mara","Lethem, Mara",Translator,,,,,
"Lethem, Mara Faye","Lethem, Mara Faye",Translator,,,,,
"Levato, Francesco","Levato, Francesco",Translator,,,,,
"Lever, James","Lever, James",Translator,,,,,
"Levine, Madeline","Levine, Madeline",Translator,,,,,
"Levine, Suzanne Jill","Levine, Suzanne Jill",Translator,,,,,
"Levitin, Alexis","Levitin, Alexis",Translator,,,,,
"Lewis, Peter","Lewis, Peter",Translator,,,,,
"Lewis, Sophie","Lewis, Sophie",Translator,,,,,
"Lewis, Tess","Lewis, Tess",Translator,,,,,
"Lichtenstein, J.T.","Lichtenstein, J.T.",Translator,,,,,
"Liman, Tony","Liman, Tony",Translator,,,,,
"Limon, Maja Visenjak","Limon, Maja Visenjak",Translator,,,,,
"Lingenfelter, Andrea","Lingenfelter, Andrea",Translator,,,,,
"Link, Perry","Link, Perry",Translator,,,,,
"Litvak, Andrew","Litvak, Andrew",Translator,,,,,
"Liu, Ken","Liu, Ken",Translator,,,,,
"Liu, Toming Jun","Liu, Toming Jun",Translator,,,,,
"Lizop, Jane","Lizop, Jane",Translator,,,,,
"Lloyd-Davies, Jonathan","Lloyd-Davies, Jonathan",Translator,,,,,
"Lloyd-Jones, Antonia","Lloyd-Jones, Antonia",Translator,,,,,
"Lo, Christine","Lo, Christine",Translator,,,,,
"Lockhart, Darrell","Lockhart, Darrell",Translator,,,,,
"Lombardo, Gian","Lombardo, Gian",Translator,,,,,
"London, Kristian","London, Kristian",Translator,,,,,
"Long, Ann","Long, Ann",Translator,,,,,
"Longnecker, Geoffrey","Longnecker, Geoffrey",Translator,,,,,
"Lopatin, Dmitry","Lopatin, Dmitry",Translator,,,,,
"Lopez, Adriana","Lopez, Adriana",Translator,,,,,
"Lorenz, Johnny","Lorenz, Johnny",Translator,,,,,
"Lotbiniere-Harwood, Susanne de","Lotbiniere-Harwood, Susanne de",Translator,,,,,
"Love-Darragh, Amanda","Love-Darragh, Amanda",Translator,,,,,
"Lovell, Julia","Lovell, Julia",Translator,,,,,
"Lovett, D.W.","Lovett, D.W.",Translator,,,,,
"Lowe, Elizabeth","Lowe, Elizabeth",Translator,,,,,
"Lowenthal, Marc","Lowenthal, Marc",Translator,,,,,
"Lugal, Cengiz","Lugal, Cengiz",Translator,,,,,
"Luna, Oscar","Luna, Oscar",Translator,,,,,
"Lunde, David","Lunde, David",Translator,,,,,
"Lunn, Patricia","Lunn, Patricia",Translator,,,,,
"Lyndes, Lucas","Lyndes, Lucas",Translator,,,,,
"Lyngstad, Sverre","Lyngstad, Sverre",Translator,,,,,
"Lynn, Jonathan","Lynn, Jonathan",Translator,,,,,
"Lyons, John","Lyons, John",Translator,,,,,
"Lysloff, Rene","Lysloff, Rene",Translator,,,,,
"MacAdam, Alfred","MacAdam, Alfred",Translator,,,,,
"MacDonald, Ian","MacDonald, Ian",Translator,,,,,
"MacDougall, Bonnie","MacDougall, Bonnie",Translator,,,,,
"Maciel, Olivia","Maciel, Olivia",Translator,,,,,
"MacKay, David","MacKay, David",Translator,,,,,
"Macki, Erik","Macki, Erik",Translator,,,,,
"Macki, Erik J.","Macki, Erik J.",Translator,,,,,
"Macpherson, Robin Fulton","Macpherson, Robin Fulton",Translator,,,,,
"MacSweeney, Christina","MacSweeney, Christina",Translator,,,,,
"Magistro, Elise","Magistro, Elise",Translator,,,,,
"Maguire, Muireann","Maguire, Muireann",Translator,,,,,
"Maguire, Sarah","Maguire, Sarah",Translator,,,,,
"Mahoney, Nora","Mahoney, Nora",Translator,,,,,
"Mahtani, Raj","Mahtani, Raj",Translator,,,,,
"Maier, Carol","Maier, Carol",Translator,,,,,
"Major, Randall","Major, Randall",Translator,,,,,
"Majzels, Robert","Majzels, Robert",Translator,,,,,
"Maldonado, Ricardo","Maldonado, Ricardo",Translator,,,,,
"Maloney, Dennis","Maloney, Dennis",Translator,,,,,
"Mandell, Charlotte","Mandell, Charlotte",Translator,,,,,
"Mansfield, Catherine","Mansfield, Catherine",Translator,,,,,
"Mantecon, Arturo","Mantecon, Arturo",Translator,,,,,
"Manteith, James","Manteith, James",Translator,,,,,
"Marcus, Karen Melissa","Marcus, Karen Melissa",Translator,,,,,
"Marcus, Morton","Marcus, Morton",Translator,,,,,
"Margellos, Cecile Inglessis","Margellos, Cecile Inglessis",Translator,,,,,
"Marian, Oana Sanziana","Marian, Oana Sanziana",Translator,,,,,
"Marquart, Jennifer","Marquart, Jennifer",Translator,,,,,
"Marteau, Rosie","Marteau, Rosie",Translator,,,,,
"Martin, Gerald","Martin, Gerald",Translator,,,,,
"Marx, Helen","Marx, Helen",Translator,,,,,
"Masmoudi, Ikram","Masmoudi, Ikram",Translator,,,,,
"Mathews, Harry","Mathews, Harry",Translator,,,,,
"Matsoukas, Konstantine","Matsoukas, Konstantine",Translator,,,,,
"Mattawa, Khaled","Mattawa, Khaled",Translator,,,,,
"Mattison, Christopher","Mattison, Christopher",Translator,,,,,
"Mauer, Christopher","Mauer, Christopher",Translator,,,,,
"Mauthner, Melanie","Mauthner, Melanie",Translator,,,,,
"Mazzarella, Silvester","Mazzarella, Silvester",Translator,,,,,
"McAllister, Robin","McAllister, Robin",Translator,,,,,
"McCambridge, Peter","McCambridge, Peter",Translator,,,,,
"McCandless, Kate","McCandless, Kate",Translator,,,,,
"McCann, Bill","McCann, Bill",Translator,,,,,
"McCarthy, Paul","McCarthy, Paul",Translator,,,,,
"McCarthy, Ralph","McCarthy, Ralph",Translator,,,,,
"McCreadie, Lisa","McCreadie, Lisa",Translator,,,,,
"McDowell, Megan","McDowell, Megan",Translator,,,,,
"McDuff, David","McDuff, David",Translator,,,,,
"McEwen, Alastair","McEwen, Alastair",Translator,,,,,
"McGloughlin, Laura","McGloughlin, Laura",Translator,,,,,
"McGlynn, John","McGlynn, John",Translator,,,,,
"McGriff, Michael","McGriff, Michael",Translator,,,,,
"McIntyre, Jonathan R. S.","McIntyre, Jonathan R. S.",Translator,,,,,
"McKay, Becka Mara","McKay, Becka Mara",Translator,,,,,
"McKendrick, Jamie","McKendrick, Jamie",Translator,,,,,
"McKinney, Meredith","McKinney, Meredith",Translator,,,,,
"McKinsey, Martin","McKinsey, Martin",Translator,,,,,
"McLaughlin, Donal","McLaughlin, Donal",Translator,,,,,
"McLaughlin, Martin","McLaughlin, Martin",Translator,,,,,
"McLean, Anne","McLean, Anne",Translator,,,,,
"McLean, Polly","McLean, Polly",Translator,,,,,
"McLoughlin, Laura","McLoughlin, Laura",Translator,,,,,
"McNeil, Rhett","McNeil, Rhett",Translator,,,,,
"McWhirter, George","McWhirter, George",Translator,,,,,
"Meany Scott, Ursula","Meany Scott, Ursula",Translator,,,,,
"Mehrotra, Arvind Krishna","Mehrotra, Arvind Krishna",Translator,,,,,
"Meigs, Michael","Meigs, Michael",Translator,,,,,
"Mendelsohn, Daniel","Mendelsohn, Daniel",Translator,,,,,
"Merrill, Christopher","Merrill, Christopher",Translator,,,,,
"Merwin, W.S.","Merwin, W.S.",Translator,,,,,
"Merz, Martin","Merz, Martin",Translator,,,,,
"Messina, Lauren","Messina, Lauren",Translator,,,,,
"Mestre-Reed, Ernest","Mestre-Reed, Ernest",Translator,,,,,
"Mestre-Reed, Ernesto","Mestre-Reed, Ernesto",Translator,,,,,
"Meyers, Steven","Meyers, Steven",Translator,,,,,
"Middleton, Christopher","Middleton, Christopher",Translator,,,,,
"Mier-Cruz, Benjamin","Mier-Cruz, Benjamin",Translator,,,,,
"Mikhail, Dunya","Mikhail, Dunya",Translator,,,,,
"Milburn, Olivia","Milburn, Olivia",Translator,,,,,
"Miles, Edwin","Miles, Edwin",Translator,,,,,
"Milesi, Laurent","Milesi, Laurent",Translator,,,,,
"Miller, Catherine Dop","Miller, Catherine Dop",Translator,,,,,
"Miller, David","Miller, David",Translator,,,,,
"Miller, George","Miller, George",Translator,,,,,
"Miller, Margot","Miller, Margot",Translator,,,,,
"Miller, Michael","Miller, Michael",Translator,,,,,
"Miller, Robert","Miller, Robert",Translator,,,,,
"Mira, Montserrat","Mira, Montserrat",Translator,,,,,
"Mirkowicz, Tomasz","Mirkowicz, Tomasz",Translator,,,,,
"Misic, Bojan","Misic, Bojan",Translator,,,,,
"Mitchell, Adrienne","Mitchell, Adrienne",Translator,,,,,
"Mitchell, Mike","Mitchell, Mike",Translator,,,,,
"Mitsutani, Margaret","Mitsutani, Margaret",Translator,,,,,
"Moger, Robin","Moger, Robin",Translator,,,,,
"Mohr, Tim","Mohr, Tim",Translator,,,,,
"Mojica, A. Turner","Mojica, A. Turner",Translator,,,,,
"Molyneux, Valerie","Molyneux, Valerie",Translator,,,,,
"Moncrieff, Christopher","Moncrieff, Christopher",Translator,,,,,
"Monk, Ian","Monk, Ian",Translator,,,,,
"Moor, Michael","Moor, Michael",Translator,,,,,
"Moore, Ainsley","Moore, Ainsley",Translator,,,,,
"Moore, Honor","Moore, Honor",Translator,,,,,
"Moore, Jessica","Moore, Jessica",Translator,,,,,
"Moore, Melanie","Moore, Melanie",Translator,,,,,
"Moore, Michael","Moore, Michael",Translator,,,,,
"Moore, Thomas","Moore, Thomas",Translator,,,,,
"Morales, Harry","Morales, Harry",Translator,,,,,
"Morgan, Cheryl","Morgan, Cheryl",Translator,,,,,
"Morling, Malena","Morling, Malena",Translator,,,,,
"Morris, Adam","Morris, Adam",Translator,,,,,
"Morse, Ainsley","Morse, Ainsley",Translator,,,,,
"Mortimer, Mildred","Mortimer, Mildred",Translator,,,,,
"Moschovakis, Anna","Moschovakis, Anna",Translator,,,,,
"Moxley, Jennifer","Moxley, Jennifer",Translator,,,,,
"Mu, Eric","Mu, Eric",Translator,,,,,
