Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Divertimenti and Variations,"Doderer, Heimito von",Counterpath Press,Fiction,June,2008,German,Austria,Undirected
Divertimenti and Variations,"Kling, Vincent",Counterpath Press,Fiction,June,2008,German,Austria,Undirected
Diving Pool: Three Novellas,"Ogawa, Yoko","Snyder, Stephen",Fiction,Jan,2008,Japanese,Japan,Undirected
Diving Pool: Three Novellas,"Ogawa, Yoko",Picador,Fiction,Jan,2008,Japanese,Japan,Undirected
Diving Pool: Three Novellas,"Snyder, Stephen",Picador,Fiction,Jan,2008,Japanese,Japan,Undirected
Door Languages,"Senocak, Zafer","Wright, Elizabeth Oehlkers",Poetry,Oct,2008,German,Germany,Undirected
Door Languages,"Senocak, Zafer",Zephyr Press,Poetry,Oct,2008,German,Germany,Undirected
Door Languages,"Wright, Elizabeth Oehlkers",Zephyr Press,Poetry,Oct,2008,German,Germany,Undirected
Draining Lake,"Indridason, Arnaldur","Scudder, Bernard",Fiction,Sept,2008,Icelandic,Iceland,Undirected
Draining Lake,"Indridason, Arnaldur",St. Martin's,Fiction,Sept,2008,Icelandic,Iceland,Undirected
Draining Lake,"Scudder, Bernard",St. Martin's,Fiction,Sept,2008,Icelandic,Iceland,Undirected
Dream We Carry,"Hauge, Olav H.","Bly, Robert",Poetry,Oct,2008,Norwegian,Norway,Undirected
Dream We Carry,"Hauge, Olav H.",Copper Canyon,Poetry,Oct,2008,Norwegian,Norway,Undirected
Dream We Carry,"Bly, Robert",Copper Canyon,Poetry,Oct,2008,Norwegian,Norway,Undirected
Dreaming Escape,"Saracini, Valentina","Weitzman, Erica",Poetry,June,2008,Albanian,Albania,Undirected
Dreaming Escape,"Saracini, Valentina",Ugly Duckling,Poetry,June,2008,Albanian,Albania,Undirected
Dreaming Escape,"Weitzman, Erica",Ugly Duckling,Poetry,June,2008,Albanian,Albania,Undirected
Du Fu: A Life in Poetry,"Fu, Du","Young, David",Poetry,Nov,2008,Chinese,China,Undirected
Du Fu: A Life in Poetry,"Fu, Du",Knopf,Poetry,Nov,2008,Chinese,China,Undirected
Du Fu: A Life in Poetry,"Young, David",Knopf,Poetry,Nov,2008,Chinese,China,Undirected
Echoes from the Dead,"Theorin, Johan","Delargy, Marlaine",Fiction,Nov,2008,Swedish,Sweden,Undirected
Echoes from the Dead,"Theorin, Johan",Bantam,Fiction,Nov,2008,Swedish,Sweden,Undirected
Echoes from the Dead,"Delargy, Marlaine",Bantam,Fiction,Nov,2008,Swedish,Sweden,Undirected
Elegance of the Hedgehog,"Barbery, Muriel","Anderson, Alison",Fiction,Sept,2008,French,France,Undirected
Elegance of the Hedgehog,"Barbery, Muriel",Europa Editions,Fiction,Sept,2008,French,France,Undirected
Elegance of the Hedgehog,"Anderson, Alison",Europa Editions,Fiction,Sept,2008,French,France,Undirected
Elite Squad,"Soares, Luiz Eduardo","Landers, Clifford",Fiction,Sept,2008,Portuguese,Brazil,Undirected
Elite Squad,"Soares, Luiz Eduardo",Weinstein Books,Fiction,Sept,2008,Portuguese,Brazil,Undirected
Elite Squad,"Landers, Clifford",Weinstein Books,Fiction,Sept,2008,Portuguese,Brazil,Undirected
Enormity of the Tragedy,"Monzo, Quim","Bush, Peter",Fiction,Feb,2008,Catalan,Spain,Undirected
Enormity of the Tragedy,"Monzo, Quim",Peter Owen Publishers,Fiction,Feb,2008,Catalan,Spain,Undirected
Enormity of the Tragedy,"Bush, Peter",Peter Owen Publishers,Fiction,Feb,2008,Catalan,Spain,Undirected
Envy,"Elkann, Alain","McEwen, Alastair",Fiction,Apr,2008,Italian,Italy,Undirected
Envy,"Elkann, Alain",Pushkin Press,Fiction,Apr,2008,Italian,Italy,Undirected
Envy,"McEwen, Alastair",Pushkin Press,Fiction,Apr,2008,Italian,Italy,Undirected
Equatoria,"Dreyer, Tom","Heyns, Michiel",Fiction,Oct,2008,Afrikaans,South Africa,Undirected
Equatoria,"Dreyer, Tom",Aflame Books,Fiction,Oct,2008,Afrikaans,South Africa,Undirected
Equatoria,"Heyns, Michiel",Aflame Books,Fiction,Oct,2008,Afrikaans,South Africa,Undirected
Eros,"Krausser, Helmut","Mitchell, Mike",Fiction,Aug,2008,German,Germany,Undirected
Eros,"Krausser, Helmut",Europa Editions,Fiction,Aug,2008,German,Germany,Undirected
Eros,"Mitchell, Mike",Europa Editions,Fiction,Aug,2008,German,Germany,Undirected
Essential Poems and Writings,"Desnos, Robert","Caws, Mary Ann",Poetry,Jan,2008,French,France,Undirected
Essential Poems and Writings,"Mansour, Joyce","Gavronsky, Serge",Poetry,Mar,2008,French,France,Undirected
Essential Poems and Writings,"Desnos, Robert",Black Widow Press,Poetry,Jan,2008,French,France,Undirected
Essential Poems and Writings,"Mansour, Joyce",Black Widow Press,Poetry,Mar,2008,French,France,Undirected
Essential Poems and Writings,"Caws, Mary Ann",Black Widow Press,Poetry,Jan,2008,French,France,Undirected
Essential Poems and Writings,"Gavronsky, Serge",Black Widow Press,Poetry,Mar,2008,French,France,Undirected
Esther's Inheritance,"Marai, Sandor","Szirtes, George",Fiction,Nov,2008,Hungarian,Hungary,Undirected
Esther's Inheritance,"Marai, Sandor",Knopf,Fiction,Nov,2008,Hungarian,Hungary,Undirected
Esther's Inheritance,"Szirtes, George",Knopf,Fiction,Nov,2008,Hungarian,Hungary,Undirected
Eternal Enemies,"Zagajewski, Adam","Cavanagh, Clare",Poetry,Apr,2008,Polish,Poland,Undirected
Eternal Enemies,"Zagajewski, Adam",FSG,Poetry,Apr,2008,Polish,Poland,Undirected
Eternal Enemies,"Cavanagh, Clare",FSG,Poetry,Apr,2008,Polish,Poland,Undirected
Everyday Spooks,"Michal, Karel","Short, David",Fiction,Nov,2008,Czech,Czech Republic,Undirected
Everyday Spooks,"Michal, Karel",Karolinum Press,Fiction,Nov,2008,Czech,Czech Republic,Undirected
Everyday Spooks,"Short, David",Karolinum Press,Fiction,Nov,2008,Czech,Czech Republic,Undirected
Everything Under the Sky,"Asensi, Matilde","??, ??",Fiction,Sept,2008,Spanish,Spain,Undirected
Everything Under the Sky,"Asensi, Matilde",HarperCollins,Fiction,Sept,2008,Spanish,Spain,Undirected
Everything Under the Sky,"??, ??",HarperCollins,Fiction,Sept,2008,Spanish,Spain,Undirected
Executor: A Comedy of Letters,"Kruger, Michael","Hargraves, John",Fiction,Feb,2008,German,Germany,Undirected
Executor: A Comedy of Letters,"Kruger, Michael",Harcourt,Fiction,Feb,2008,German,Germany,Undirected
Executor: A Comedy of Letters,"Hargraves, John",Harcourt,Fiction,Feb,2008,German,Germany,Undirected
EyeSeas: Selected Poems,"Queneau, Raymond","Hurezanu, Daniela",Poetry,June,2008,French,France,Undirected
EyeSeas: Selected Poems,"Queneau, Raymond",Black Widow Press,Poetry,June,2008,French,France,Undirected
EyeSeas: Selected Poems,"Hurezanu, Daniela",Black Widow Press,Poetry,June,2008,French,France,Undirected
Face Before Against,"Garron, Isabelle","Riggs, Sarah",Poetry,Sept,2008,French,France,Undirected
Face Before Against,"Garron, Isabelle",Litmus Books,Poetry,Sept,2008,French,France,Undirected
Face Before Against,"Riggs, Sarah",Litmus Books,Poetry,Sept,2008,French,France,Undirected
Factory of Tears,"Mort, Valzhyna","Wright, Elizabeth Oehlkers",Poetry,Apr,2008,Belarussian,Belarus,Undirected
Factory of Tears,"Mort, Valzhyna",Copper Canyon,Poetry,Apr,2008,Belarussian,Belarus,Undirected
Factory of Tears,"Wright, Elizabeth Oehlkers",Copper Canyon,Poetry,Apr,2008,Belarussian,Belarus,Undirected
Fear of Animals,"Serna, Enrique","Jimenez, Georgina",Fiction,June,2008,Spanish,Mexico,Undirected
Fear of Animals,"Serna, Enrique",Aflame Books,Fiction,June,2008,Spanish,Mexico,Undirected
Fear of Animals,"Jimenez, Georgina",Aflame Books,Fiction,June,2008,Spanish,Mexico,Undirected
Final Night,"Nasiri, Buthaina Al","Johnson-Davies, Denys",Fiction,Mar,2008,Arabic,Iraq,Undirected
Final Night,"Nasiri, Buthaina Al",American University at Cairo,Fiction,Mar,2008,Arabic,Iraq,Undirected
Final Night,"Johnson-Davies, Denys",American University at Cairo,Fiction,Mar,2008,Arabic,Iraq,Undirected
Final Silence,"Flores, Ronald","O'Toole, Gavin",Fiction,May,2008,Spanish,Guatemala,Undirected
Final Silence,"Flores, Ronald",Aflame Books,Fiction,May,2008,Spanish,Guatemala,Undirected
Final Silence,"O'Toole, Gavin",Aflame Books,Fiction,May,2008,Spanish,Guatemala,Undirected
Five Seasons of Love,"Almino, Joao","Jackson, Elizabeth",Fiction,Jan,2008,Portuguese,Brazil,Undirected
Five Seasons of Love,"Almino, Joao",Host Publications,Fiction,Jan,2008,Portuguese,Brazil,Undirected
Five Seasons of Love,"Jackson, Elizabeth",Host Publications,Fiction,Jan,2008,Portuguese,Brazil,Undirected
Flowers of Flame: The Unheard Voices of Iraq,"Mohammed, Sadek","Najm, Soheil",Poetry,Sept,2008,Arabic,Iraq,Undirected
Flowers of Flame: The Unheard Voices of Iraq,"Mohammed, Sadek",Michigan State University Press,Poetry,Sept,2008,Arabic,Iraq,Undirected
Flowers of Flame: The Unheard Voices of Iraq,"Najm, Soheil",Michigan State University Press,Poetry,Sept,2008,Arabic,Iraq,Undirected
For a Sack of Bones,"Baulenas, Lluis-Anton","Morgan, Cheryl",Fiction,July,2008,Catalan,Spain,Undirected
For a Sack of Bones,"Baulenas, Lluis-Anton",Harcourt,Fiction,July,2008,Catalan,Spain,Undirected
For a Sack of Bones,"Morgan, Cheryl",Harcourt,Fiction,July,2008,Catalan,Spain,Undirected
For the Fighting Spirit of the Walnut,"Hiraide, Takashi","Naayasu, Sawao",Poetry,June,2008,Japanese,Japan,Undirected
For the Fighting Spirit of the Walnut,"Hiraide, Takashi",New Directions,Poetry,June,2008,Japanese,Japan,Undirected
For the Fighting Spirit of the Walnut,"Naayasu, Sawao",New Directions,Poetry,June,2008,Japanese,Japan,Undirected
Fortune Told in Blood,"Ghaffarzadegan, Davud","Ghanoonparvar, M. R.",Fiction,June,2008,Persian,"Iran, Islamic Republic of",Undirected
Fortune Told in Blood,"Ghaffarzadegan, Davud",University of Texas,Fiction,June,2008,Persian,"Iran, Islamic Republic of",Undirected
Fortune Told in Blood,"Ghanoonparvar, M. R.",University of Texas,Fiction,June,2008,Persian,"Iran, Islamic Republic of",Undirected
Fourth Man,"Dahl, K. O.","Bartlett, Don",Fiction,Mar,2008,Norwegian,Norway,Undirected
Fourth Man,"Dahl, K. O.",St. Martin's,Fiction,Mar,2008,Norwegian,Norway,Undirected
Fourth Man,"Bartlett, Don",St. Martin's,Fiction,Mar,2008,Norwegian,Norway,Undirected
French Women Poets of Nine Centuries,"Shapiro, Norman","Shapiro, Norman",Poetry,May,2008,French,France,Undirected
French Women Poets of Nine Centuries,"Shapiro, Norman",Johns Hopkins University Press,Poetry,May,2008,French,France,Undirected
French Women Poets of Nine Centuries,"Shapiro, Norman",Johns Hopkins University Press,Poetry,May,2008,French,France,Undirected
Frida's Bed,"Drakulic, Slavenka","Pribichevich-Zoric, Christina",Fiction,Sept,2008,Croatian,Croatia,Undirected
Frida's Bed,"Drakulic, Slavenka",Penguin,Fiction,Sept,2008,Croatian,Croatia,Undirected
Frida's Bed,"Pribichevich-Zoric, Christina",Penguin,Fiction,Sept,2008,Croatian,Croatia,Undirected
Friendly Fire,"Yehoshua, A. B.","Schoffman, Stuart",Fiction,Nov,2008,Hebrew,Israel,Undirected
Friendly Fire,"Yehoshua, A. B.",Harcourt,Fiction,Nov,2008,Hebrew,Israel,Undirected
Friendly Fire,"Schoffman, Stuart",Harcourt,Fiction,Nov,2008,Hebrew,Israel,Undirected
From the Lightning: Selected Poems,"Rojas, Gonzalo","Simon, John",Poetry,Sept,2008,Spanish,Chile,Undirected
From the Lightning: Selected Poems,"Rojas, Gonzalo",Green Integer,Poetry,Sept,2008,Spanish,Chile,Undirected
From the Lightning: Selected Poems,"Simon, John",Green Integer,Poetry,Sept,2008,Spanish,Chile,Undirected
Game of Cards,"Schroder, Adolf","Brown, Andrew",Fiction,Feb,2008,German,Germany,Undirected
Game of Cards,"Schroder, Adolf",Pushkin Press,Fiction,Feb,2008,German,Germany,Undirected
Game of Cards,"Brown, Andrew",Pushkin Press,Fiction,Feb,2008,German,Germany,Undirected
Gaudi Key,"Martin, Estaban","Dillman, Lisa",Fiction,Aug,2008,Spanish,Spain,Undirected
Gaudi Key,"Martin, Estaban",William Morrow,Fiction,Aug,2008,Spanish,Spain,Undirected
Gaudi Key,"Dillman, Lisa",William Morrow,Fiction,Aug,2008,Spanish,Spain,Undirected
Gazelle Tracks,"Tahawy, Miral al","Calderbank, Anthony",Fiction,Nov,2008,Arabic,Egypt,Undirected
Gazelle Tracks,"Tahawy, Miral al",Garnet Publishing,Fiction,Nov,2008,Arabic,Egypt,Undirected
Gazelle Tracks,"Calderbank, Anthony",Garnet Publishing,Fiction,Nov,2008,Arabic,Egypt,Undirected
Girl on the Fridge,"Keret, Etgar","Shlesinger, Miriam",Fiction,Apr,2008,Hebrew,Israel,Undirected
Girl on the Fridge,"Keret, Etgar",FSG,Fiction,Apr,2008,Hebrew,Israel,Undirected
Girl on the Fridge,"Shlesinger, Miriam",FSG,Fiction,Apr,2008,Hebrew,Israel,Undirected
Girl with the Dragon Tattoo,"Larsson, Stieg","Keeland, Reg",Fiction,Sept,2008,Swedish,Sweden,Undirected
Girl with the Dragon Tattoo,"Larsson, Stieg",Knopf,Fiction,Sept,2008,Swedish,Sweden,Undirected
Girl with the Dragon Tattoo,"Keeland, Reg",Knopf,Fiction,Sept,2008,Swedish,Sweden,Undirected
Glass Devil,"Tursten, Helene","Tucker, Katarina",Fiction,Apr,2008,Swedish,Sweden,Undirected
Glass Devil,"Tursten, Helene",Soho Press,Fiction,Apr,2008,Swedish,Sweden,Undirected
Glass Devil,"Tucker, Katarina",Soho Press,Fiction,Apr,2008,Swedish,Sweden,Undirected
Glass Slipper and Other Stories,"Yasuoka, Shotaro","Tyler, Royall",Fiction,June,2008,Japanese,Japan,Undirected
Glass Slipper and Other Stories,"Yasuoka, Shotaro",Dalkey Archive,Fiction,June,2008,Japanese,Japan,Undirected
Glass Slipper and Other Stories,"Tyler, Royall",Dalkey Archive,Fiction,June,2008,Japanese,Japan,Undirected
Gold Dust,"Koni, Ibrahim Al","Colla, Elliott",Fiction,Apr,2008,Arabic,Libyan Arab Jamahiriya,Undirected
Gold Dust,"Koni, Ibrahim Al",American University at Cairo,Fiction,Apr,2008,Arabic,Libyan Arab Jamahiriya,Undirected
Gold Dust,"Colla, Elliott",American University at Cairo,Fiction,Apr,2008,Arabic,Libyan Arab Jamahiriya,Undirected
Good Morning Comrades,"Ondjaki, ","Henighan, Stephen",Fiction,Feb,2008,Portuguese,Angola,Undirected
Good Morning Comrades,"Ondjaki, ",Biblioasis,Fiction,Feb,2008,Portuguese,Angola,Undirected
Good Morning Comrades,"Henighan, Stephen",Biblioasis,Fiction,Feb,2008,Portuguese,Angola,Undirected
Great Weaver from Kashmir,"Laxness, Halldor","Roughton, Philip",Fiction,Oct,2008,Icelandic,Iceland,Undirected
Great Weaver from Kashmir,"Laxness, Halldor",Archipelago,Fiction,Oct,2008,Icelandic,Iceland,Undirected
Great Weaver from Kashmir,"Roughton, Philip",Archipelago,Fiction,Oct,2008,Icelandic,Iceland,Undirected
Hands of the Day,"Neruda, Pablo","O'Daly, William",Poetry,May,2008,Spanish,Chile,Undirected
Hands of the Day,"Neruda, Pablo",Copper Canyon,Poetry,May,2008,Spanish,Chile,Undirected
Hands of the Day,"O'Daly, William",Copper Canyon,Poetry,May,2008,Spanish,Chile,Undirected
Happy Families,"Fuentes, Carlos","Grossman, Edith",Fiction,Oct,2008,Spanish,Mexico,Undirected
Happy Families,"Fuentes, Carlos",Random House,Fiction,Oct,2008,Spanish,Mexico,Undirected
Happy Families,"Grossman, Edith",Random House,Fiction,Oct,2008,Spanish,Mexico,Undirected
Happy Man and Other Stories,"Thormahlen, Axel","Thormahlen, Marianne",Fiction,June,2008,German,Germany,Undirected
Happy Man and Other Stories,"Thormahlen, Axel",Les Figues,Fiction,June,2008,German,Germany,Undirected
Happy Man and Other Stories,"Thormahlen, Marianne",Les Figues,Fiction,June,2008,German,Germany,Undirected
Havana Gold,"Padura, Leonardo","Bush, Peter",Fiction,June,2008,Spanish,Cuba,Undirected
Havana Gold,"Padura, Leonardo",Bitter Lemon,Fiction,June,2008,Spanish,Cuba,Undirected
Havana Gold,"Bush, Peter",Bitter Lemon,Fiction,June,2008,Spanish,Cuba,Undirected
Have-Nots,"Hacker, Katharina","Atkins, Helen",Fiction,Feb,2008,German,Germany,Undirected
Have-Nots,"Hacker, Katharina",Europa Editions,Fiction,Feb,2008,German,Germany,Undirected
Have-Nots,"Atkins, Helen",Europa Editions,Fiction,Feb,2008,German,Germany,Undirected
"Helena, or The Sea in Summer","Ayesta, Julian","Costa, Margaret Jull",Fiction,May,2008,Spanish,Spain,Undirected
"Helena, or The Sea in Summer","Ayesta, Julian",Dedalus Books,Fiction,May,2008,Spanish,Spain,Undirected
"Helena, or The Sea in Summer","Costa, Margaret Jull",Dedalus Books,Fiction,May,2008,Spanish,Spain,Undirected
History of the World for Rebels and Somnambulists,"Campo, Jesus del","Mansfield, Catherine",Fiction,Oct,2008,Spanish,Spain,Undirected
History of the World for Rebels and Somnambulists,"Campo, Jesus del",Telegram,Fiction,Oct,2008,Spanish,Spain,Undirected
History of the World for Rebels and Somnambulists,"Mansfield, Catherine",Telegram,Fiction,Oct,2008,Spanish,Spain,Undirected
Homage to Czerny: Studies in Virtuoso Technique,"Jonke, Gert","Snook, Jean",Fiction,Oct,2008,German,Austria,Undirected
Homage to Czerny: Studies in Virtuoso Technique,"Jonke, Gert",Dalkey Archive,Fiction,Oct,2008,German,Austria,Undirected
Homage to Czerny: Studies in Virtuoso Technique,"Snook, Jean",Dalkey Archive,Fiction,Oct,2008,German,Austria,Undirected
Homecoming,"Schlink, Bernard","Heim, Michael Henry",Fiction,Jan,2008,German,Germany,Undirected
Homecoming,"Schlink, Bernard",Pantheon,Fiction,Jan,2008,German,Germany,Undirected
Homecoming,"Heim, Michael Henry",Pantheon,Fiction,Jan,2008,German,Germany,Undirected
Hotel Crystal,"Rolin, Olivier","Kuntz, Jane",Fiction,May,2008,French,France,Undirected
Hotel Crystal,"Rolin, Olivier",Dalkey Archive,Fiction,May,2008,French,France,Undirected
Hotel Crystal,"Kuntz, Jane",Dalkey Archive,Fiction,May,2008,French,France,Undirected
How the Soldier Repairs the Gramophone,"Stanisic, Sasa","Bell, Anthea",Fiction,June,2008,German,Bosnia and Herzegovina,Undirected
How the Soldier Repairs the Gramophone,"Stanisic, Sasa",Grove,Fiction,June,2008,German,Bosnia and Herzegovina,Undirected
How the Soldier Repairs the Gramophone,"Bell, Anthea",Grove,Fiction,June,2008,German,Bosnia and Herzegovina,Undirected
Howling Miller,"Paasilinna, Arto","Hobson, Will",Fiction,Oct,2008,French,Finland,Undirected
Howling Miller,"Paasilinna, Arto",Canongate,Fiction,Oct,2008,French,Finland,Undirected
Howling Miller,"Hobson, Will",Canongate,Fiction,Oct,2008,French,Finland,Undirected
Human Love,"Makine, Andrei","Strachan, Geoffrey",Fiction,Sept,2008,French,France,Undirected
Human Love,"Makine, Andrei",Arcade,Fiction,Sept,2008,French,France,Undirected
Human Love,"Strachan, Geoffrey",Arcade,Fiction,Sept,2008,French,France,Undirected
Hunger,"El-Bisatie, Mohamed","Johnson-Davies, Denys",Fiction,Apr,2008,Arabic,Egypt,Undirected
Hunger,"El-Bisatie, Mohamed",American University at Cairo,Fiction,Apr,2008,Arabic,Egypt,Undirected
Hunger,"Johnson-Davies, Denys",American University at Cairo,Fiction,Apr,2008,Arabic,Egypt,Undirected
Hymns of Job and Other Poems,"Bejerano, Maya","Keller, Tsipi",Poetry,Nov,2008,Hebrew,Israel,Undirected
Hymns of Job and Other Poems,"Bejerano, Maya",BOA Editions,Poetry,Nov,2008,Hebrew,Israel,Undirected
Hymns of Job and Other Poems,"Keller, Tsipi",BOA Editions,Poetry,Nov,2008,Hebrew,Israel,Undirected
I Kill,"Faletti, Giorgio","Jorgensen, Muriel",Fiction,June,2008,Italian,Italy,Undirected
I Kill,"Faletti, Giorgio",Baldini Castoldi Dalai,Fiction,June,2008,Italian,Italy,Undirected
I Kill,"Jorgensen, Muriel",Baldini Castoldi Dalai,Fiction,June,2008,Italian,Italy,Undirected
I Need You More than I Love You and I Love You to Bits,"Ardelius, Gunnar","Chace, Tara",Fiction,Nov,2008,Swedish,Sweden,Undirected
I Need You More than I Love You and I Love You to Bits,"Ardelius, Gunnar",Front Street,Fiction,Nov,2008,Swedish,Sweden,Undirected
I Need You More than I Love You and I Love You to Bits,"Chace, Tara",Front Street,Fiction,Nov,2008,Swedish,Sweden,Undirected
I Wrote Stone,"Kapuscinski, Ryszard","Kuprel, Diana",Poetry,Feb,2008,Polish,Poland,Undirected
I Wrote Stone,"Kapuscinski, Ryszard",Biblioasis,Poetry,Feb,2008,Polish,Poland,Undirected
I Wrote Stone,"Kuprel, Diana",Biblioasis,Poetry,Feb,2008,Polish,Poland,Undirected
I'd Like,"Michalopoulou, Amanda","Emmerich, Karen",Fiction,Apr,2008,Greek,Greece,Undirected
I'd Like,"Michalopoulou, Amanda",Dalkey Archive,Fiction,Apr,2008,Greek,Greece,Undirected
I'd Like,"Emmerich, Karen",Dalkey Archive,Fiction,Apr,2008,Greek,Greece,Undirected
Ideals Clearance,"Parland, Henry","Goransson, Johannes",Poetry,Jan,2008,Swedish,Russia,Undirected
Ideals Clearance,"Parland, Henry",Ugly Duckling,Poetry,Jan,2008,Swedish,Russia,Undirected
Ideals Clearance,"Goransson, Johannes",Ugly Duckling,Poetry,Jan,2008,Swedish,Russia,Undirected
If I Were God,"Farokhzad, Forough","Sofia, Meetra",Poetry,Aug,2008,Persian,"Iran, Islamic Republic of",Undirected
If I Were God,"Farokhzad, Forough",City Lights,Poetry,Aug,2008,Persian,"Iran, Islamic Republic of",Undirected
If I Were God,"Sofia, Meetra",City Lights,Poetry,Aug,2008,Persian,"Iran, Islamic Republic of",Undirected
Implacable Order of Things,"Peixoto, Jose Luis","Zenith, Richard",Fiction,Aug,2008,Portuguese,Portugal,Undirected
Implacable Order of Things,"Peixoto, Jose Luis",Nan A. Talese,Fiction,Aug,2008,Portuguese,Portugal,Undirected
Implacable Order of Things,"Zenith, Richard",Nan A. Talese,Fiction,Aug,2008,Portuguese,Portugal,Undirected
In Praise of the Unfinished,"Hartwig, Julia","Carpenter, John",Poetry,Mar,2008,Polish,Poland,Undirected
In Praise of the Unfinished,"Hartwig, Julia",Knopf,Poetry,Mar,2008,Polish,Poland,Undirected
In Praise of the Unfinished,"Carpenter, John",Knopf,Poetry,Mar,2008,Polish,Poland,Undirected
In the Junk Shop and Other Stories,"O., Anna","Latimer, Renate",Fiction,Dec,2008,German,Austria,Undirected
In the Junk Shop and Other Stories,"O., Anna",Ariadne Books,Fiction,Dec,2008,German,Austria,Undirected
In the Junk Shop and Other Stories,"Latimer, Renate",Ariadne Books,Fiction,Dec,2008,German,Austria,Undirected
Inner Circle,"Jungstedt, Mari","Nunnally, Tiina",Fiction,Dec,2008,Swedish,Sweden,Undirected
Inner Circle,"Jungstedt, Mari",St. Martin's,Fiction,Dec,2008,Swedish,Sweden,Undirected
Inner Circle,"Nunnally, Tiina",St. Martin's,Fiction,Dec,2008,Swedish,Sweden,Undirected
Invitation to a Secret Feast,"Haddad, Joumana","Mattawa, Khaled",Poetry,May,2008,Arabic,Lebanon,Undirected
Invitation to a Secret Feast,"Haddad, Joumana",Tupelo Press,Poetry,May,2008,Arabic,Lebanon,Undirected
Invitation to a Secret Feast,"Mattawa, Khaled",Tupelo Press,Poetry,May,2008,Arabic,Lebanon,Undirected
Iramifications,"Galina, Maria","Darragh, Amanda Love",Fiction,Mar,2008,Russian,Russia,Undirected
Iramifications,"Galina, Maria",Glas,Fiction,Mar,2008,Russian,Russia,Undirected
Iramifications,"Darragh, Amanda Love",Glas,Fiction,Mar,2008,Russian,Russia,Undirected
Isaac's Torah,"Wagenstein, Angel","Frank, Elizabeth",Fiction,Nov,2008,Bulgarian,Bulgaria,Undirected
Isaac's Torah,"Wagenstein, Angel",Other Press,Fiction,Nov,2008,Bulgarian,Bulgaria,Undirected
Isaac's Torah,"Frank, Elizabeth",Other Press,Fiction,Nov,2008,Bulgarian,Bulgaria,Undirected
Island of Eternal Love,"Chaviano, Daina","Labinger, Andrea",Fiction,June,2008,Spanish,Cuba,Undirected
Island of Eternal Love,"Chaviano, Daina",Riverhead,Fiction,June,2008,Spanish,Cuba,Undirected
Island of Eternal Love,"Labinger, Andrea",Riverhead,Fiction,June,2008,Spanish,Cuba,Undirected
Istanbul Noir,"Ziyalan, Mustafa","??, ??",Fiction,Nov,2008,Turkish,Turkey,Undirected
Istanbul Noir,"Ziyalan, Mustafa",Akashic Books,Fiction,Nov,2008,Turkish,Turkey,Undirected
Istanbul Noir,"??, ??",Akashic Books,Fiction,Nov,2008,Turkish,Turkey,Undirected
Jamilia,"Antmatov, Chingiz","Riordan, James",Fiction,Jan,2008,Russian,Kyrgyzstan,Undirected
Jamilia,"Antmatov, Chingiz",Telegram,Fiction,Jan,2008,Russian,Kyrgyzstan,Undirected
Jamilia,"Riordan, James",Telegram,Fiction,Jan,2008,Russian,Kyrgyzstan,Undirected
Jellyfish,"Pastore, Giancarlo","Richards, Jamie",Fiction,Feb,2008,Italian,Italy,Undirected
Jellyfish,"Pastore, Giancarlo",Xenos Books,Fiction,Feb,2008,Italian,Italy,Undirected
Jellyfish,"Richards, Jamie",Xenos Books,Fiction,Feb,2008,Italian,Italy,Undirected
Jewish Messiah,"Grunberg, Arnon","Garrett, Sam",Fiction,Jan,2008,Dutch,Netherlands,Undirected
Jewish Messiah,"Grunberg, Arnon",Penguin,Fiction,Jan,2008,Dutch,Netherlands,Undirected
Jewish Messiah,"Garrett, Sam",Penguin,Fiction,Jan,2008,Dutch,Netherlands,Undirected
Journey,"Adler, H. G.","Filkins, Peter",Fiction,Nov,2008,German,Germany,Undirected
Journey,"Adler, H. G.",Random House,Fiction,Nov,2008,German,Germany,Undirected
Journey,"Filkins, Peter",Random House,Fiction,Nov,2008,German,Germany,Undirected
Julien Parme,"Zeller, Florian","Rodarmor, William",Fiction,June,2008,French,France,Undirected
Julien Parme,"Zeller, Florian",Other Press,Fiction,June,2008,French,France,Undirected
Julien Parme,"Rodarmor, William",Other Press,Fiction,June,2008,French,France,Undirected
Juliology,"Pesques, Nicolas","Swensen, Cole",Poetry,Aug,2008,French,France,Undirected
Juliology,"Pesques, Nicolas",Counterpath Press,Poetry,Aug,2008,French,France,Undirected
Juliology,"Swensen, Cole",Counterpath Press,Poetry,Aug,2008,French,France,Undirected
Khan al-Khalili,"Mahfouz, Naquib","Allen, Roger",Fiction,Oct,2008,Arabic,Egypt,Undirected
Khan al-Khalili,"Mahfouz, Naquib",American University at Cairo,Fiction,Oct,2008,Arabic,Egypt,Undirected
Khan al-Khalili,"Allen, Roger",American University at Cairo,Fiction,Oct,2008,Arabic,Egypt,Undirected
Khirbet Khizeh,"Yizhar, S","de Lange, Nicholas",Fiction,Apr,2008,Hebrew,Israel,Undirected
Khirbet Khizeh,"Yizhar, S",Ibis Editions,Fiction,Apr,2008,Hebrew,Israel,Undirected
Khirbet Khizeh,"de Lange, Nicholas",Ibis Editions,Fiction,Apr,2008,Hebrew,Israel,Undirected
King of a Hundred Horsemen,"Etienne, Marie","Hacker, Marilyn",Poetry,Oct,2008,French,France,Undirected
King of a Hundred Horsemen,"Etienne, Marie",FSG,Poetry,Oct,2008,French,France,Undirected
