Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Apocalypse Z: The Beginning of the End,"Loureiro, Manel","Carmell, Pamela",Fiction,Oct,2012,Spanish,Spain,Undirected
Meet Me in the Dark,"Love, Lilly","Flock, Holger",Fiction,Nov,2012,German,Germany,Undirected
Prince of the Dark,"Love, Lilly","Flock, Holger",Fiction,Nov,2012,German,Germany,Undirected
Voices of the Dark,"Love, Lilly","Flock, Holger",Fiction,Nov,2012,German,Germany,Undirected
Self-Shadowing Prey,"Luca, Gherasim","Caws, Mary Ann",Poetry,Mar,2012,French,Romania,Undirected
Memoirs of a Porcupine,"Mabanckou, Alain","Stevenson, Helen",Fiction,Apr,2012,French,Congo,Undirected
Tales of a Severed Head,"Madani, Rachida","Hacker, Marilyn",Poetry,Oct,2012,Arabic,Morocco,Undirected
Ali and Ramazan,"Magden, Perihan","Whitehouse, Ruth",Fiction,Apr,2012,Turkish,Turkey,Undirected
Escape,"Magden, Perihan","Dakan, Kenneth",Fiction,Sept,2012,Turkish,Turkey,Undirected
LoveStar,"Magnason, Andri Snaer","Cribb, Victoria",Fiction,Oct,2012,Icelandic,Iceland,Undirected
Story of the Blue Planet,"Magnason, Andri Snaer","D'Arcy, Julian Meldon",Fiction,Oct,2012,Icelandic,Iceland,Undirected
Blindly,"Magris, Claudio","Appel, Anne Milano",Fiction,Aug,2012,Italian,Italy,Undirected
Life of an Unknown Man,"Makine, Andrei","Strachan, Geoffrey",Fiction,June,2012,French,Russia,Undirected
Lair,"Manea, Norman","Marian, Oana Sanziana",Fiction,Apr,2012,Romanian,Romania,Undirected
Winter's Night,"Manfredi, Valerio Massimo","Feddersen-Manfredi, Christine",Fiction,Aug,2012,Italian,Italy,Undirected
All Men Are Liars,"Manguel, Alberto","France, Miranda",Fiction,June,2012,Spanish,Argentina,Undirected
Shadow Girls,"Mankell, Henning","Segerberg, Ebba",Fiction,Oct,2012,Swedish,Sweden,Undirected
Blood of the Sun,"Maranhao, Salgado","Levitin, Alexis",Poetry,Sept,2012,Portuguese,Brazil,Undirected
Last of the Vostyachs,"Marani, Diego","Landry, Judith",Fiction,Dec,2012,Italian,Italy,Undirected
Last Will,"Marklund, Liza","Smith, Neil",Fiction,Apr,2012,Swedish,Sweden,Undirected
High Life,"Martinet, Jean-Pierre","Vale, Henry",Fiction,May,2012,French,France,Undirected
Hardly Ever Otherwise,"Matios, Maria","Tkach, Yury",Fiction,Apr,2012,Russian,Ukraine,Undirected
Pro Bono,"Matsumoto, Seicho","Clare, Andrew",Fiction,July,2012,Japanese,Japan,Undirected
Frost on His Shoulders,"Mediano, Lorenzo","Dillman, Lisa",Fiction,June,2012,Spanish,Spain,Undirected
It's No Good,"Medvedev, Kirill","Gessen, Keith",Poetry,Aug,2012,Russian,Russia,Undirected
House of Jasmine,"Meguid, Ibrahim Abdel","Radwan, Noha",Fiction,May,2012,Arabic,Egypt,Undirected
Pale Blue,"Meinecke, Thomas","Bowles, Daniel",Fiction,Aug,2012,German,Germany,Undirected
In Time's Rift,"Meister, Ernst","Foust, Graham",Poetry,Sept,2012,German,Germany,Undirected
Perlmann's Silence,"Mercier, Pascal","Whiteside, Shaun",Fiction,Jan,2012,German,Switzerland,Undirected
Seven Days,"Meyer, Deon","Seegers, K.L.",Fiction,Sept,2012,Afrikaans,South Africa,Undirected
Bluebird and Other Tattoos,"Miguel, Luna","Spencer, Jeremy",Poetry,Sept,2012,Spanish,Spain,Undirected
Labyrinth of Dreaming Books,"Moers, Walter","Brownjohn, John",Fiction,Nov,2012,German,Germany,Undirected
7th Woman,"Molay, Frederique","Trager, Anne",Fiction,Oct,2012,French,France,Undirected
Origin of Man,"Montalbetti, Christine","Wing, Betsy",Fiction,Aug,2012,French,France,Undirected
Tears in Rain,"Montero, Rose","Thwaites, Lilit Zekulin",Fiction,Nov,2012,Spanish,Spain,Undirected
Thousand Morons,"Monzo, Quim","Bush, Peter",Fiction,Dec,2012,Catalan,Spain,Undirected
Tunisian Tale,"Mosbahi, Hassouna","Weiss, Max",Fiction,Jan,2012,Arabic,Tunisia,Undirected
Hunger Angel,"Muller, Herta","Boehm, Philip",Fiction,Apr,2012,German,Germany,Undirected
Accabadora,"Murgia, Michela","Mazzarella, Silvester",Fiction,Oct,2012,Italian,Italy,Undirected
ENMA the Immortal,"Nakamura, Fumi","Nadelman, NEil",Fiction,Apr,2012,Japanese,Japan,Undirected
Thief,"Nakamura, Fuminori","Izumo, Satoko",Fiction,Mar,2012,Japanese,Japan,Undirected
Time of White Horses,"Nasrallah, Ibrahim","Roberts, Nancy",Fiction,May,2012,Arabic,Jordan,Undirected
Three Strong Women,"NDiaye, Marie","Fletcher, John",Fiction,Aug,2012,French,France,Undirected
Wine of Solitude,"Nemirovsky, Irene","Smith, Sandra",Fiction,Sept,2012,French,France,Undirected
Phantom,"Nesbo, Jo","Bartlett, Don",Fiction,Oct,2012,Norwegian,Norway,Undirected
Amsterdam Stories,"Nescio, ","Searls, Damion",Fiction,Mar,2012,Dutch,Netherlands,Undirected
Munster's Case,"Nesser, Hakan","Thompson, Laurie",Fiction,Aug,2012,Swedish,Sweden,Undirected
Traveler of the Century,"Neuman, Andres","Garcia, Lorenzo",Fiction,May,2012,Spanish,Argentina,Undirected
Coit,"Neveu, Chantal","Carr, Angela",Poetry,Oct,2012,French,Quebec,Undirected
Bathing Women,"Ning, Tie","Zhang, Hongling",Fiction,Oct,2012,Chinese,China,Undirected
Gift,"Noiville, Florence","Temerson, Catherine",Fiction,June,2012,French,France,Undirected
Body,"Nonami, Asa","Nieda, Takami",Fiction,Nov,2012,Japanese,Japan,Undirected
Master of Insomnia,"Novak, Boris","various, various",Poetry,Sept,2012,Slovenian,Slovenia,Undirected
Nights of Awe,"Nykanen, Harri","London, Kristian",Fiction,Apr,2012,Finnish,Finland,Undirected
Unwanted,"Ohlsson, Kristina","Death, Sarah",Fiction,Feb,2012,Swedish,Sweden,Undirected
Beside the Sea,"Olvi, Veronique","Hunter, Adriana",Fiction,Oct,2012,French,France,Undirected
Children in Reindeer Woods,"Omarsdottir, Kristin","Smith, Lytton",Fiction,Apr,2012,Icelandic,Iceland,Undirected
101 Modern Japanese Poems,"Ooka, Makoto","McCarthy, Paul",Poetry,Sept,2012,Japanese,Japan,Undirected
Walaschek's Dream,"Orelli, Giovanni","Richards, Jamie",Fiction,May,2012,Italian,Switzerland,Undirected
Talisman in the Darkness,"Orozco, Olga","Nicholson, Melanie",Fiction,June,2012,Spanish,Argentina,Undirected
Indies Enterprise,"Orsenna, Erik","Bell, Anthea",Fiction,July,2012,French,France,Undirected
Viper,"Ostlundh, Hakan","Carlsson, Per",Fiction,Aug,2012,Swedish,Sweden,Undirected
Map of the Sky,"Palma, Felix","Caistor, Nick",Fiction,Sept,2012,Spanish,Spain,Undirected
Silent House,"Pamuk, Orhan","Finn, Robert",Fiction,Oct,2012,Turkish,Turkey,Undirected
To Pieces,"Parland, Henry","Cannell, Donah",Fiction,Feb,2012,Finnish,Finland,Undirected
Apology and the Last Days,"Pekic, Borislav","Misic, Bojan",Fiction,June,2012,Serbian,Serbia and Montenegro,Undirected
"Another Time, Another Life","Persson, Leif GW","Norlen, Paul",Fiction,Mar,2012,Swedish,Sweden,Undirected
When Snow Fell on the Lemon Tree Blossoms,"Petrakis, Leonidas","Sakkis, Angelos",Fiction,Dec,2012,Greek,Greece,Undirected
It's Fine By Me,"Petterson, Per","Bartlett, Don",Fiction,Oct,2012,Norwegian,Norway,Undirected
My First Suicide,"Pilch, Jerzy","Frick, David",Fiction,May,2012,Polish,Poland,Undirected
All Yours,"Pineiro, Claudia","France, Miranda",Fiction,Jan,2012,Spanish,Argentina,Undirected
Persecution,"Piperno, Alessandro","Goldstein, Ann",Fiction,Aug,2012,Italian,Italy,Undirected
Eroica,"Politis, Kosmas","Herschbach, Elisabeth",Fiction,Mar,2012,Greek,Greece,Undirected
This Flawless Place Between,"Portier, Bruno","Norminton, Gregory",Fiction,May,2012,French,France,Undirected
Flirt Formula,"Portugal, Anne","Poucel, Jean-Jacques",Poetry,May,2012,French,France,Undirected
Dark Monk,"Potzsch, Oliver","Chadeayne, Lee",Fiction,May,2012,German,Germany,Undirected
Sin,"Prilepin, Zakhar","Patterson, Simon",Fiction,Apr,2012,Russian,Russia,Undirected
Freshta,"Prochazkova, Petra","Sherwood, Julia",Fiction,Oct,2012,Czech,Czech Republic,Undirected
Morgue Drawer for Rent,"Profijt, Jutta","Macki, Erik",Fiction,Dec,2012,German,Germany,Undirected
Morgue Drawer Next Door,"Profijt, Jutta","Macki, Erik",Fiction,July,2012,German,Germany,Undirected
TRUE,"Pulkkinen, Riikka","Rogers, Lola",Fiction,Mar,2012,Finnish,Finland,Undirected
Alves & Co. and Other Stories,"Queiroz, Eca de","Costa, Margaret Jull",Fiction,Nov,2012,Portuguese,Portugal,Undirected
Kafka in Love,"Raoul-Duval, Jacqueline","Wood, Willard",Fiction,Nov,2012,French,France,Undirected
With the Animals,"Revaz, Noelle","Wilson, W. Donald",Fiction,May,2012,French,Switzerland,Undirected
Hans Cadzand's Vocation & Other Stories,"Rodenbach, Georges","Mitchell, Mike",Fiction,Mar,2012,French,Belgium,Undirected
Invisible City,"Rosales, Emil","Tennent, Martha",Fiction,June,2012,Catalan,Spain,Undirected
Cell 8,"Roslund, Anders","Dickson, Kari",Fiction,Jan,2012,Swedish,Sweden,Undirected
Locomotrix,"Rosselli, Amelia","Scappettone, Jennifer",Poetry,Mar,2012,Italian,Italy,Undirected
Fire Doesn't Burn,"Rothmann, Ralf","Mitchell, Mike",Fiction,Sept,2012,German,Germany,Undirected
Mathematique:,"Roubaud, Jacques","Monk, Ian",Fiction,Jan,2012,French,France,Undirected
Lost Button,"Rozdobudko, Iren","Naydan, Michael",Fiction,July,2012,Russian,Ukraine,Undirected
Colonies,"Rozycki, Tomasz","Rosenthal, Mira",Poetry,May,2012,Polish,Poland,Undirected
Twelve Stations,"Rozycki, Tomasz","Johnston, Bill",Poetry,Dec,2012,Polish,Poland,Undirected
Days in the Diaspora,"Ruhayyim, Kamal","Enany, Sarah",Fiction,June,2012,Arabic,Egypt,Undirected
Almost Never,"Sada, Daniel","Silver, Katherine",Fiction,Apr,2012,Spanish,Mexico,Undirected
Self-Control,"Saeterbakken, Stig","Kinsella, Sean",Fiction,Oct,2012,Norwegian,Norway,Undirected
Vital Needs of the Dead,"Sakhnovski, Igor","Kent, Julia",Fiction,Aug,2012,Russian,Russia,Undirected
On the Tracks of Wild Game,"Salamun, Tomaz","Kravanja, Sonja",Poetry,Apr,2012,Slovenian,Slovenia,Undirected
Lives of Things,"Saramago, Jose","Pontiero, Giovanni",Fiction,Apr,2012,Portuguese,Portugal,Undirected
Manual of Painting and Calligraphy,"Saramago, Jose","Pontiero, Giovanni",Fiction,May,2012,Portuguese,Portugal,Undirected
Raised from the Ground,"Saramago, Jose","Costa, Margaret Jull",Fiction,Dec,2012,Portuguese,Portugal,Undirected
Private Venus,"Scerbanenco, Giorgio","Curtis, Howard",Fiction,Oct,2012,Italian,Italy,Undirected
Lesabendio,"Scheerbart, Paul","Svendsen, Christina",Fiction,Dec,2012,German,Germany,Undirected
Summer Lies,"Schlink, Bernhard","Janeway, Carol Brown",Fiction,Aug,2012,German,Germany,Undirected
Marilyn's Last Sessions,"Schneider, Michel","Hobson, Will",Fiction,Aug,2012,French,France,Undirected
You Are Not Like Other Mothers,"Schrobsdorff, Angelika","Rendall, Steven",Fiction,May,2012,German,Germany,Undirected
Art of Hearing Heartbeats,"Sendker, Jan-Philipp","Wiliarty, Kevin",Fiction,Jan,2012,German,Germany,Undirected
We Are All Equally Far from Love,"Shibli, Adania","Starkey, Paul",Fiction,Jan,2012,Arabic,"Palestinian Territory, Occupied",Undirected
Maidenhair,"Shishkin, Mikhail","Schwartz, Marian",Fiction,Oct,2012,Russian,Russia,Undirected
Weight of Temptation,"Shua, Ana Maria","Labinger, Andrea",Fiction,Oct,2012,Spanish,Argentina,Undirected
Without a Net,"Shua, Ana Maria","Stewart, Steven",Fiction,July,2012,Spanish,Argentina,Undirected
Kiku's Prayer,"Shusaku, Endo","Gessel, Van",Fiction,Dec,2012,Japanese,Japan,Undirected
Perfect Landscape,"Sigurdardottir, Ragna","Bowen, Sarah",Fiction,Oct,2012,Icelandic,Iceland,Undirected
Ashes to Dust,"Sigurdardottir, Yrsa","Roughton, Philip",Fiction,Apr,2012,Icelandic,Iceland,Undirected
Freud's Sister,"Smilevski, Goce","Kramer, Christina",Fiction,Sept,2012,Macedonian,Macedonia,Undirected
St. Petersburg Noir,"Smirnova, Natalia","various, various",Fiction,Aug,2012,Russian,Russia,Undirected
My Lorenzo,"Smirou, Sebastien","Zawacki, Andrew",Poetry,June,2012,French,France,Undirected
Mouths Dry with Hatred,"Sociu, Dan","Sorkin, Adam",Poetry,July,2012,Romanian,Romania,Undirected
On Foot I Wandered Through the Solar Systems,"Sodergran, Edith","Morling, Malena",Poetry,Oct,2012,Swedish,Sweden,Undirected
Step in the Right Direction,"Sondergaard, Morten","Haveland, Barbara",Poetry,May,2012,Danish,Denmark,Undirected
We're Flying,"Stamm, Peter","Hofmann, Michael",Fiction,Aug,2012,German,Switzerland,Undirected
Wheel with a Single Spoke,"Stanescu, Nichita","Cotter, Sean",Poetry,Mar,2012,Romanian,Romania,Undirected
My Father's Books,"Starova, Luan","Kramer, Christina",Fiction,May,2012,Macedonian,Macedonia,Undirected
Lionheart,"Steen, Thorvald","Anderson, James",Fiction,June,2012,Norwegian,Norway,Undirected
Engraver,"Stehr, Hermann","Nitz, Kerry",Fiction,May,2012,German,Germany,Undirected
Leonore Griebel,"Stehr, Hermann","Nitz, Kerry",Fiction,Sept,2012,German,Germany,Undirected
"Meicke, the Devil","Stehr, Hermann","Nitz, Kerry",Fiction,May,2012,German,Germany,Undirected
Shingle Maker and Other Tales,"Stehr, Hermann","Nitz, Kerry",Fiction,June,2012,German,Germany,Undirected
Canvas,"Stein, Benjamin","Zumhagen, Brian",Fiction,Sept,2012,German,Germany,Undirected
Giacomo's Seasons,"Stern, Mario Rigoni","Harris, Elizabeth",Fiction,Dec,2012,Italian,Italy,Undirected
Selected Works,"Sucre, Jose Antonio Ramos","Parra, Guillermo",Poetry,July,2012,Spanish,Venezuela,Undirected
Homesick for the Earth,"Supervielle, Jules","Alvi, Moniza",Poetry,May,2012,French,Uruguay,Undirected
Edge,"Suzuki, Koji","Nieh, Camellia",Fiction,June,2012,Japanese,Japan,Undirected
Writing Love,"Sweileh, Kahlil","Firat, Alexa",Fiction,June,2012,Arabic,Syrian Arab Republic,Undirected
Voyage to Kazohinia,"Szathmari, Sandor","Kemenes, Inez",Fiction,July,2012,Hungarian,Hungary,Undirected
Marginalia on Casanova,"Szentkuthy, Miklos","Wilkinson, Tim",Fiction,Sept,2012,Hungarian,Hungary,Undirected
Flying Creatures of Fra Angelico,"Tabucchi, Antonio","Parks, Tim",Fiction,Oct,2012,Italian,Italy,Undirected
Fujisan,"Taguchi, Randy","Mahtani, Raj",Fiction,Nov,2012,Japanese,Japan,Undirected
Arab Melancholia,"Taia, Abdellah","Stock, Frank",Fiction,Mar,2012,Arabic,Morocco,Undirected
Poems of a Penisist,"Takahashi, Mutsuo","Sato, Hiroaki",Poetry,Nov,2012,Japanese,Japan,Undirected
Thousand Strands of Black Hair,"Tanabe, Seiko","McKinney, Meredith",Fiction,Dec,2012,Japanese,Japan,Undirected
Frozen Dreams,"Tatematsu, Wahei","Gabriel, Philip",Fiction,Nov,2012,Japanese,Japan,Undirected
Joseph Walser's Machine,"Tavares, Goncalo","McNeil, Rhett",Fiction,Mar,2012,Portuguese,Portugal,Undirected
Neighborhood,"Tavares, Goncalo","Roy, Roopanjali",Fiction,Oct,2012,Portuguese,Portugal,Undirected
Assisted Living,"Teratologen, Nikanor","Pierce, Kerri",Fiction,Feb,2012,Swedish,Sweden,Undirected
Apocalypse Hotel,"Thai, Ho Anh","McIntyre, Jonathan R. S.",Fiction,Oct,2012,Vietnamese,Viet Nam (Vietnam),Undirected
Island of Second Sight,"Thelen, Albert Vigoleis","White, Donald",Fiction,Oct,2012,German,Germany,Undirected
Syndrome E,"Thilliez, Franck","Polizzotti, Mark",Fiction,Aug,2012,French,France,Undirected
Season of the Witch,"Thorarinsson, Arni","Yates, Anna",Fiction,Aug,2012,Icelandic,Iceland,Undirected
Ru,"Thuy, Kim","Fischman, Sheila",Fiction,Nov,2012,French,Quebec,Undirected
Building Waves,"Tomioka, Taeko","Kawai, Louise Heal",Fiction,Apr,2012,Japanese,Japan,Undirected
Young Gerber,"Torberg, Friedrich","Bell, Anthea",Fiction,Nov,2012,German,Austria,Undirected
Reticence,"Toussaint, Jean-Philippe","Lambert, John",Fiction,Apr,2012,French,France,Undirected
Future Is Not Ours,"Trelles  Paz, Diego","Hendrickson, Janet",Fiction,July,2012,Spanish,Various,Undirected
Jasmine,"Tsujihara, Noboru","Carpenter, Juliet",Fiction,Dec,2012,Japanese,Japan,Undirected
Dark Elderberry Branch,"Tsvetaeva, Marina","Kaminsky, Ilya",Poetry,Dec,2012,Russian,Russia,Undirected
Bridge Over the Neroch & Other Works,"Tsypkin, Leonid","Gambrell, Jamey",Fiction,Dec,2012,Russian,Russia,Undirected
Night Rounds,"Tursten, Helen","Wideburg, Laura",Fiction,Feb,2012,Swedish,Sweden,Undirected
Sickness,"Tyszka, Alberto Barrera","Costa, Margaret Jull",Fiction,Mar,2012,Spanish,Venezuela,Undirected
Replacement,"Ulven, Tor","Pierce, Kerri",Fiction,Apr,2012,Norwegian,Norway,Undirected
This Side of Time,"Un, Ko","You, Clare",Poetry,May,2012,Korean,South Korea,Undirected
Camera Obscura,"Vallorani, Nicoletta","Gatt, John",Fiction,Jan,2012,Italian,Italy,Undirected
Dream of the Celt,"Vargas Llosa, Mario","Grossman, Edith",Fiction,June,2012,Spanish,Peru,Undirected
Mumbai Noir,"various, various","Tyrewala, Altaf",Fiction,Mar,2012,Various,India,Undirected
Still Waters Run Deep,"various, various","various, various",Fiction,Sept,2012,Russian,Russia,Undirected
Why the Child Is Cooking in the Polenta,"Veteranyi, Aglaja","Kling, Vincent",Fiction,Jan,2012,German,Switzerland,Undirected
Death in August,"Vichi, Marco","Sartarelli, Stephen",Fiction,Aug,2012,Italian,Italy,Undirected
Spit Temple,"Vicuna, Cecilia","Alcala, Rosa",Poetry,Nov,2012,Spanish,Chile,Undirected
Dublinesque,"Vila-Matas, Enrique","McLean, Anne",Fiction,June,2012,Spanish,Spain,Undirected
Down the Rabbit Hole,"Villalobos, Juan Pablo","Harvey, Rosalind",Fiction,Oct,2012,Spanish,Mexico,Undirected
Death on a Galician Shore,"Villar, Domingo","Soto, Sonia",Fiction,Dec,2012,Spanish,Spain,Undirected
Unending Landscape,"Vint, Toomas","Dickens, Eric",Fiction,Aug,2012,Estonian,Estonia,Undirected
Displaced Person,"Voinovich, Vladimir","Bromfield, Andrew",Fiction,Oct,2012,Russian,Russia,Undirected
Wide Awake,"Volk, Carol","Bober, Robert",Fiction,Jan,2012,French,France,Undirected
Guilt,"von Schirach, Ferdinand","Janeway, Carol Brown",Fiction,Jan,2012,German,Germany,Undirected
Transit,"Waberi, Abdourahman","Ball, David",Fiction,Oct,2012,French,Djibouti,Undirected
Strindberg's Star,"Wallentin, Jan","Willson-Broyson, Rachel",Fiction,May,2012,Swedish,Sweden,Undirected
Oppressive Light,"Walser, Robert","Pantano, Daniele",Poetry,July,2012,German,Switzerland,Undirected
Thirty Poems,"Walser, Robert","Middleton, Christopher",Poetry,Apr,2012,German,Switzerland,Undirected
Civil Servant's Notebook,"Wang, Xiaofang","Abrahamsen, Eric",Fiction,Oct,2012,Chinese,China,Undirected
Compass Bearing,"Wastberg, Per","Crill, Hildred",Poetry,Oct,2012,Swedish,Sweden,Undirected
Pale Blue Ink in a Lady's Hand,"Werfel, Franz","Reidel, James",Fiction,Jan,2012,German,Czech Republic,Undirected
My Father's Book,"Widmer, Urs","McLaughlin, Donal",Fiction,Feb,2012,German,Switzerland,Undirected
Little Caesar,"Wieringa, Tommy","Garrett, Sam",Fiction,Nov,2012,Dutch,Netherlands,Undirected
Hostage,"Wiesel, Elie","Temerson, Catherine",Fiction,Aug,2012,French,Romania,Undirected
Black as Caviar,"Wigman, Menno","Frech, Stephen",Poetry,Sept,2012,Dutch,Netherlands,Undirected
"Malvina, or the Heart's Intuition","Wirtemberska, Maria","Phillips, Ursula",Fiction,May,2012,Polish,Poland,Undirected
June Fourth Elegies,"Xiaobo, Liu","Yang, Jeffrey",Poetry,Apr,2012,Chinese,China,Undirected
Flowers of War,"Yan, Geling","Harman, Nicky",Fiction,Jan,2012,Chinese,China,Undirected
Lenin's Kisses,"Yan, Lianke","Rojas, Carlos",Fiction,Oct,2012,Chinese,China,Undirected
Pow!,"Yan, Mo","Goldblatt, Howard",Fiction,Dec,2012,Chinese,China,Undirected
Changing Room,"Yongming, Zhai","Lingenfelter, Andrea",Poetry,Jan,2012,Chinese,China,Undirected
"Nostalgia, My Enemy","Youssef, Saadi","Antoon, Sinan",Poetry,Nov,2012,Arabic,Iraq,Undirected
Museum of Abandoned Secrets,"Zabuzhko, Oksana","Shevchuck-Murray, Nina",Fiction,Oct,2012,Ukrainian,Ukraine,Undirected
Prisoner of Heaven,"Zafon, Carlos Ruiz","Graves, Lucia",Fiction,July,2012,Spanish,Spain,Undirected
Barcelona Brothers,"Zanon, Carlos","Cullen, John",Fiction,Aug,2012,Spanish,Spain,Undirected
Haiku for a Season,"Zanzotto, Andrea","Secco, Anna",Poetry,Nov,2012,Italian,Italy,Undirected
Like a Straw Bird It Follows Me,"Zaqtan, Ghassan","Joudah, Fady",Poetry,Apr,2012,Arabic,"Palestinian Territory, Occupied",Undirected
"Tree of Pearls, Queen of Egypt","Zaydan, Jurji","Selim, Samah",Fiction,Dec,2012,Arabic,Lebanon,Undirected
Goya's Glass,"Zgustova, Monika","Tree, Matthew",Fiction,July,2012,Catalan,Czech Republic,Undirected
Winter Sun,"Zhi, Shi","Stalling, Jonathan",Poetry,Jan,2012,Chinese,China,Undirected
Recipes for Sad Women,"Abad, Hector",Pushkin Press,Fiction,Aug,2012,Spanish,Colombia,Undirected
Khatyn,"Adamovich, Ales",Glagoslav Publications,Fiction,May,2012,Russian,Belarus,Undirected
Absent One,"Adler-Olsen, Jussi",Dutton,Fiction,Aug,2012,Danish,Denmark,Undirected
"now, 1/3 & thepoem","Agrafiotis, Demosthenes",BlazeVOX,Poetry,May,2012,Greek,Greece,Undirected
Field Guide,"Agudelo, Dario Jaramillo",Marick Press,Poetry,Oct,2012,Spanish,Colombia,Undirected
Miracle Cures of Dr. Aira,"Aira, Cesar",New Directions,Fiction,Oct,2012,Spanish,Argentina,Undirected
Varamo,"Aira, Cesar",New Directions,Fiction,Feb,2012,Spanish,Argentina,Undirected
Land without Jasmine,"al-Ahdal, Wajdi",Garnet Publishing,Fiction,Sept,2012,Arabic,Yemen,Undirected
Judgment Day,"al-Ameer, Rasha",American University at Cairo,Fiction,Jan,2012,Arabic,Lebanon,Undirected
Life on Hold,"al-Atiq, Fahd",American University at Cairo,Fiction,Sept,2012,Arabic,Saudi Arabia,Undirected
Book of Epiphanies,"al-Ghitani, Gamal",American University at Cairo,Fiction,Sept,2012,Arabic,Egypt,Undirected
Diesel,"Al-Suwaidi, Thani",Antibookclub,Fiction,July,2012,Arabic,United Arab Emirates,Undirected
Brooklyn Heights,"al-Tahawy, Miral",American University at Cairo,Fiction,Jan,2012,Arabic,Egypt,Undirected
Treachery in Bordeaux,"Alaux, Jean-Pierre",Le French,Fiction,Oct,2012,French,France,Undirected
Night and Day,"Alferi, Pierre",Fence Books,Poetry,Nov,2012,French,France,Undirected
Book of Emotions,"Almino, Joao",Dalkey Archive,Fiction,Jan,2012,Portuguese,Brazil,Undirected
Disconnect,"Alonso, Nancy",Cubanabooks,Fiction,Feb,2012,Spanish,Cuba,Undirected
Discovery of America by the Turks,"Amado, Jorge",Penguin,Fiction,Aug,2012,Portuguese,Brazil,Undirected
Me and You,"Ammaniti, Niccolo",Black Cat,Fiction,Feb,2012,Italian,Italy,Undirected
Neruda Case,"Ampuero, Roberto",Riverhead,Fiction,June,2012,Spanish,Chile,Undirected
Block 11,"Antoni, Piero degli",St. Martin's,Fiction,Oct,2012,Italian,Italy,Undirected
Sadness of the Samurai,"Arbol, Victor del",Henry Holt,Fiction,May,2012,Spanish,Spain,Undirected
Time of Angels,"Aridjis, Homero",City Lights,Poetry,Nov,2012,Spanish,Mexico,Undirected
Lovers,"Arsand, Daniel",Europa Editions,Fiction,May,2012,French,France,Undirected
Murder in the Red Chamber,"Ashibe, Taku",Kurodahan Press,Fiction,Jan,2012,Japanese,Japan,Undirected
Seven Houses in France,"Atxaga, Bernardo",Graywolf,Fiction,Sept,2012,Basque,Spain,Undirected
No One,"Aubry, Gwenaelle",Tin House,Fiction,Feb,2012,French,France,Undirected
Swimming to Elba,"Avallone, Silvia",Viking,Fiction,June,2012,Italian,Italy,Undirected
Eyes of Venice,"Barbero, Alessandro",Europa Editions,Fiction,Oct,2012,Italian,Italy,Undirected
I Hate Hockey,"Barcelo, Francois",Baraka,Fiction,Feb,2012,French,Quebec,Undirected
Emmaus,"Baricco, Alessandro",McSweeney's Books,Fiction,May,2012,Italian,Italy,Undirected
Alfa Romeo 1300,"Bartolomei, Fabio",Europa Editions,Fiction,Oct,2012,Italian,Italy,Undirected
White Shanghai,"Baryakina, Elvira",Glagoslav Publications,Fiction,Dec,2012,Russian,Russia,Undirected
Cyclist Conspiracy,"Basara, Svetislav",Open Letter,Fiction,Mar,2012,Serbian,Serbia and Montenegro,Undirected
We Monks and Soldiers,"Bassmann, Lutz",University of Nebraska,Fiction,Sept,2012,French,France,Undirected
Siege in the Room,"Bauca, Miquel",Dalkey Archive,Fiction,July,2012,Catalan,Spain,Undirected
Turkana Boy,"Beauchemin, Jean-Francois",Talonbooks,Fiction,Apr,2012,French,Quebec,Undirected
Monsieur: An Erotic Novel,"Becker, Emma",Arcade,Fiction,Nov,2012,French,France,Undirected
Knot in the Rug,"Behnoud, Masoud",Garnet Publishing,Fiction,Sept,2012,Persian,"Iran, Islamic Republic of",Undirected
Thursday Night Men,"Benacquista, Tonino",Europa Editions,Fiction,Oct,2012,French,France,Undirected
Witness,"Benedetti, Mario",White Pine,Poetry,May,2012,Spanish,Uruguay,Undirected
Abduction,"Benmalek, Anouar",Haus,Fiction,May,2012,French,Algeria,Undirected
Transfer Fat,"Berg, Aase",Ugly Duckling,Poetry,Mar,2012,Swedish,Sweden,Undirected
"Me, Who Dove into the Heart of the World","Berman, Sabina",Henry Holt,Fiction,Aug,2012,Spanish,Mexico,Undirected
Bedroom,"Bertolucci, Attilio",Chelsea Editions,Fiction,Mar,2012,Italian,Italy,Undirected
Kaltenburg,"Beyer, Marcel",Houghton Mifflin Harcourt,Fiction,Apr,2012,German,Germany,Undirected
Welcome to Paradise,"Binebine, Mahi",Tin House,Fiction,Apr,2012,French,Morocco,Undirected
HHhH,"Binet, Laurent",FSG,Fiction,May,2012,French,France,Undirected
She Wore Only White,"Binkert, Dorthe",AmazonCrossing,Fiction,Apr,2012,German,Germany,Undirected
Farewell to Freedom,"Blaedel, Sara",Pegasus,Fiction,Dec,2012,Danish,Denmark,Undirected
Only One Life,"Blaedel, Sara",Pegasus,Fiction,Sept,2012,Danish,Denmark,Undirected
Drowned,"Bohman, Therese",Other Press,Fiction,May,2012,Swedish,Sweden,Undirected
Love Story,"Boissard, Janine",AmazonCrossing,Fiction,May,2012,French,France,Undirected
Secret of Evil,"Bolano, Roberto",New Directions,Fiction,Apr,2012,Spanish,Chile,Undirected
