Titles,Source,Target,Genre,Month,Year,Lanuage,Country,Type
Child's Play,"Posadas, Carmen","Caistor, Nick",Fiction,Aug,2009,Spanish,Spain,Undirected
Translation is a Love Affair,"Poulin, Jacques","Fischman, Sheila",Fiction,Oct,2009,French,Quebec,Undirected
Rex,"Prieto, Jose Manuel","Allen, Esther",Fiction,Apr,2009,Spanish,Cuba,Undirected
Scale and Stairs,"Ra, Heeduck","Merrill, Christopher",Poetry,Feb,2009,Korean,South Korea,Undirected
"Where Are You Going, You Monkeys?","Rajanarayanan, Ki.","Chakravarthy, Pritham",Fiction,Jan,2009,Tamil,India,Undirected
Thousand Deaths Plus One,"Ramirez, Sergio","Chambers, Leland",Fiction,Apr,2009,Spanish,Nicaragua,Undirected
Doghead,"Ramsland, Morten","Nunnally, Tiina",Fiction,Feb,2009,Danish,Denmark,Undirected
Andean Express,"Recacoechea, Juan de","Althoff, Adrian",Fiction,Apr,2009,Spanish,Bolivia,Undirected
Europes,"Reda, Jacques","Prevots, Aaron",Poetry,Feb,2009,French,France,Undirected
Life Stories,"Richardson, Paul","various, various",Fiction,Sept,2009,Russian,Russia,Undirected
Holy Bullet,"Rocha, Luis Miguel","McAllister, Robin",Fiction,Aug,2009,Portuguese,Portugal,Undirected
Wetlands,"Roche, Charlotte","Mohr, Tim",Fiction,Apr,2009,German,Germany,Undirected
Death in Spring,"Rodoreda, Merce","Tennent, Martha",Fiction,May,2009,Catalan,Spain,Undirected
Winter Garden Photograph,"Rodriguez, Reina Maria","Dykstra, Kristin",Poetry,Mar,2009,Spanish,Cuba,Undirected
Red April,"Roncagliolo, Santiago","Grossman, Edith",Fiction,Apr,2009,Spanish,Peru,Undirected
Halfway House,"Rosales, Guillermo","Kushner, Anna",Fiction,May,2009,Spanish,Cuba,Undirected
Metropolis Vienna,"Rosei, Peter","Knappe, Roland",Fiction,Aug,2009,German,Austria,Undirected
Armies,"Rosero, Evelio","McLean, Anne",Fiction,Sept,2009,Spanish,Colombia,Undirected
Box 21,"Roslund, Anders","??, ??",Fiction,Oct,2009,Swedish,Sweden,Undirected
Antichrist,"Roth, Joseph","Panchyk, Richard",Fiction,May,2009,German,Austria,Undirected
Loop,"Roubaud, Jacques","Fort, Jeff",Fiction,Apr,2009,French,France,Undirected
Do Time Get Time,"Rubanov, Andrey","Bromfield, Andrew",Fiction,May,2009,Russian,Russia,Undirected
Secret Gardens of Mogador,"Ruy-Sanchez, Alberto","Buchanan, Rhonda Dahl",Fiction,Apr,2009,Spanish,Mexico,Undirected
Between the Floating Mist,"Ryokan, ","Maloney, Dennis",Poetry,Apr,2009,Japanese,Japan,Undirected
Kanshi Poems of Taigu Ryokan,"Ryokan, Taigu","Smith, Larry",Poetry,Feb,2009,Japanese,Japan,Undirected
Cairo Swan Song,"Said, Mekkawi","Talib, Adam",Fiction,Nov,2009,Arabic,Egypt,Undirected
All You Need Is Kill,"Sakurazaka, Hiroshi","Reeder, Joseph",Fiction,July,2009,Japanese,Japan,Undirected
There's the Hand and There's the Arid Chair,"Salamun, Tomaz","various, various",Poetry,Apr,2009,Slovenian,Slovenia,Undirected
Your King No Longer Treads the Earth,"Sanchez-Andrade, Cristina","Hill, W. Nick",Fiction,June,2009,Spanish,Spain,Undirected
Latin Poetry,"Sannazaro, Jacopo","Putnam, Michael",Poetry,May,2009,Latin,Italy,Undirected
German Mujahid,"Sansal, Boualem","Wynne, Frank",Fiction,Oct,2009,French,Algeria,Undirected
Our Lady of the Night,"Santos-Febres, Mayra","Mestre-Reed, Ernesto",Fiction,Aug,2009,Spanish,Puerto Rico,Undirected
Okei,"Saotome, Mitsugu","Bryson, Kenneth",Fiction,Oct,2009,Japanese,Japan,Undirected
Dark Side of Love,"Schami, Rafik","Bell, Anthea",Fiction,Apr,2009,German,Syrian Arab Republic,Undirected
Happy Man,"Schertenleib, Hansjorg","Dollenmayer, David",Fiction,Nov,2009,German,Switzerland,Undirected
Self's Murder,"Schlink, Bernhard","Constantine, Peter",Fiction,Aug,2009,German,Germany,Undirected
Most Beautiful Book in the World,"Schmitt, Eric-Emmanuel","Anderson, Alison",Fiction,Aug,2009,French,France,Undirected
Book of Madness,"Senyurek, Levent","Howell, Feyza",Fiction,Dec,2009,Turkish,Turkey,Undirected
Dacha Husband,"Shcheglov, Ivan","Katz, Michael",Fiction,Oct,2009,Russian,Russia,Undirected
"My Floating Mother, City","Shiraishi, Kazuko","Grolmes, Samuel",Poetry,Jan,2009,Japanese,Japan,Undirected
Microfictions,"Shua, Ana Maria","Stewart, Steven",Fiction,Apr,2009,Spanish,Argentina,Undirected
"To Speak, to Tell You?","Sicaud, Sabine","Shapiro, Norman",Poetry,Mar,2009,French,France,Undirected
My Soul to Take,"Sigurdardottir, Yrsa","Scudder, Bernard",Fiction,May,2009,Icelandic,Iceland,Undirected
Once on a Moonless Night,"Sijie, Dai","Hunter, Adriana",Fiction,Aug,2009,French,China,Undirected
Ordinary Lives,"Skvorecky, Josef","Wilson, Paul",Fiction,Sept,2009,Czech,Czech Republic,Undirected
Old Garden,"Sok-yong, Hwang","Oh, Jay",Fiction,Sept,2009,Korean,South Korea,Undirected
Not So Perfect Crime,"Solana, Teresa","Bush, Peter",Fiction,Mar,2009,Catalan,Spain,Undirected
Yankee Invasion,"Solares, Ignacio","Compton, Timothy",Fiction,May,2009,Spanish,Mexico,Undirected
Gigolo Murder,"Somer, Mehmet Murat","Dakan, Kenneth James",Fiction,Oct,2009,Turkish,Turkey,Undirected
Kiss Murder,"Somer, Mehmet Murat","Dakan, Kenneth James",Fiction,Jan,2009,Turkish,Turkey,Undirected
Mozart's Third Brain,"Sonnevi, Goran","Lesser, Rika",Poetry,Sept,2009,Swedish,Sweden,Undirected
Landscape with Dog,"Sotiropoulos, Ersi","Emmerich, Karen",Fiction,Nov,2009,Greek,Greece,Undirected
Painted Fire: A Selection of Poems 1954-2006,"Spaziani, Maria Luisa","Lawner, Lynne",Poetry,Sept,2009,Italian,Italy,Undirected
Gods and Soldiers: Anthology of Contemporary African Writing,"Spillman, Rob","various, various",Fiction,May,2009,Various,Various,Undirected
Paper Shoes,"Srut, Pavel","Katrovas, Ema",Poetry,Feb,2009,Czech,Czech Republic,Undirected
Writing on the Wall,"Staalesen, Gunnar","Sutcliffe, Hal",Fiction,Oct,2009,Norwegian,Norway,Undirected
Rome Noir,"Stangalino, Chiara","Jakubowski, Maxim",Fiction,Feb,2009,Italian,Italy,Undirected
First Execution,"Starnone, Domenico","Shugaar, Antony",Fiction,Feb,2009,Italian,Italy,Undirected
Awkward Age,"Starobinets, Anna","Alpin, Hugh",Fiction,Nov,2009,Russian,Russia,Undirected
Bachelors,"Stifter, Adalbert","Bryer, David",Fiction,May,2009,German,Austria,Undirected
Carsten the Trustee and Other Short Fiction,"Storm, Theodor","Jackson, Denis",Fiction,Apr,2009,German,Germany,Undirected
Lost Souls,"Sunwon, Hwang","Fulton, Bruce",Fiction,Dec,2009,Korean,South Korea,Undirected
Natural Selection,"Szperling, Cecilia","Luna, Oscar",Fiction,Aug,2009,Spanish,Argentina,Undirected
Assembly,"Tadic, Novica","Teref, Steven",Poetry,Nov,2009,Serbian,Serbia and Montenegro,Undirected
Dark Things,"Tadic, Novica","Simic, Charles",Poetry,July,2009,Serbian,Serbia and Montenegro,Undirected
Salvation Army,"Taia, Abdellah","Stock, Frank",Fiction,Mar,2009,French,Morocco,Undirected
Hedgehog,"Tamer, Zakaria","O'Rourke, Brian",Fiction,May,2009,Arabic,Syrian Arab Republic,Undirected
Mind at Peace,"Tanpinar, Ahmet Hamdi","Goknar, Erdag",Fiction,Jan,2009,Turkish,Turkey,Undirected
Jerusalem,"Tavares, Goncalo","Kushner, Anna",Fiction,Oct,2009,Portuguese,Portugal,Undirected
Naked Eye,"Tawada, Yoko","Bernofsky, Susan",Fiction,May,2009,German,Japan,Undirected
Mountain Tasting,"Teneda, Santoka","Stevens, John",Poetry,June,2009,Japanese,Japan,Undirected
Our Circus Presents,"Teodorovici, Lucian Dan","Blyth, Alistair Ian",Fiction,Nov,2009,Romanian,Romania,Undirected
Rat Killer,"Terekhov, Alexander","??, ??",Fiction,Nov,2009,Russian,Russia,Undirected
Darkest Room,"Theorin, Johan","Delargy, Marlaine",Fiction,Oct,2009,Swedish,Sweden,Undirected
Tante Jolesch or The Decline of the West in Anecdotes,"Torberg, Friedrich","Bauer, Maria",Fiction,June,2009,German,Austria,Undirected
Last Reader,"Toscana, David","Zatz, Asa",Fiction,Oct,2009,Spanish,Mexico,Undirected
Running Away,"Toussaint, Jean-Philippe","Smith, Matthew",Fiction,Nov,2009,French,France,Undirected
Blue Notebook,"Tremblay, Michel","Fischman, Sheila",Fiction,Nov,2009,French,Quebec,Undirected
Collector of Worlds,"Troyanov, Iliya","Hobson, Will",Fiction,Apr,2009,German,Bulgaria,Undirected
Gray Earth,"Tschinag, Galsan","??, ??",Fiction,Nov,2009,German,Mongolia,Undirected
Necessary Marriage,"Tsepeneag, Dumitru","Camiller, Patrick",Fiction,July,2009,Romanian,Romania,Undirected
Autobiographical Poems,"Turini Bufalini, Francesca","Borrelli, Joan",Poetry,Dec,2009,Italian,Italy,Undirected
Brecht at Night,"Unt, Mati","Dickens, Eric",Fiction,July,2009,Estonian,Estonia,Undirected
Best of Contemporary Mexican Fiction,"Uribe, Alvaro","various, various",Fiction,Feb,2009,Spanish,Mexico,Undirected
And What Have You Done?,"Urioste, Jose Castro","Ardemagni, Enrica",Fiction,Mar,2009,Spanish,Peru,Undirected
Lightwall,"Ursu, Liliana","Cotter, Sean",Poetry,June,2009,Romanian,Romania,Undirected
My Bird,"Vafi, Fariba","Kousha, Mahnaz",Fiction,Nov,2009,Farsi,"Iran, Islamic Republic of",Undirected
Book of Fathers,"Vamos, Miklos","Sherwood, Peter",Fiction,Oct,2009,Hungarian,Hungary,Undirected
Chalk Circle Man,"Vargas, Fred","Reynolds, Sian",Fiction,June,2009,French,France,Undirected
Informers,"Vasquez, Juan Gabriel","McLean, Anne",Fiction,July,2009,Spanish,Colombia,Undirected
Junction: Selected Poems,"Venclova, Tomas","Hinsey, Ellen",Poetry,June,2009,Lithuanian,Lithuania,Undirected
Been Here a Thousand Years,"Venezia, Mariolina","Harss, Marina",Fiction,June,2009,Italian,Italy,Undirected
Beyond Suspicion,"Viel, Tanguy","Coverdale, Linda",Fiction,Mar,2009,French,France,Undirected
"Love, Anger, Madness","Vieux-Chauvet, Marie","Rejouis, Rose",Fiction,Aug,2009,French,Haiti,Undirected
Season of Ash,"Volpi, Jorge","MacAdam, Alfred",Fiction,Oct,2009,Spanish,Mexico,Undirected
Country Where No One Ever Dies,"Vorpsi, Ornela","Elsie, Robert",Fiction,Nov,2009,Albanian,Albania,Undirected
Invitation for Me to Think,"Vvedensky, Alexander","Ostashevsky, Eugene",Poetry,Oct,2009,Russian,Russia,Undirected
In the United States of Africa,"Waberi, Abdourahman","Ball, David",Fiction,Mar,2009,French,Djibouti,Undirected
Penwoman,"Wagner, Elin","Death, Sarah",Fiction,Dec,2009,Swedish,Sweden,Undirected
Joseph's Picture,"Wali, Najem","??, ??",Fiction,Nov,2009,German,Iraq,Undirected
Tanners,"Walser, Robert","Bernofsky, Susan",Fiction,May,2009,German,Switzerland,Undirected
Who Ate Up All the Shinga?,"Wan-suh, Park","Young-nan, Yu",Fiction,Aug,2009,Korean,South Korea,Undirected
Popular Turkish Love Lyrics and Folk Legends,"Warner, Jayne","Halman, Talat",Poetry,Nov,2009,Turkish,Turkey,Undirected
Beyond the Blossoming Fields,"Watanabe, Junichi","Isozaki, Anna",Fiction,Apr,2009,Japanese,Japan,Undirected
Language Death Night Outside Poem: A Novel,"Waterhouse, Peter","Waldrop, Rosmarie",Fiction,Dec,2009,German,Germany,Undirected
Franziska,"Weiss, Ernst","Bell, Anthea",Fiction,June,2009,German,Austria,Undirected
Mad Desire to Dance,"Wiesel, Elie","Temerson, Catherine",Fiction,Feb,2009,French,Romania,Undirected
Woman from Shanghai,"Xianhui, Yang","Huang, Wen",Fiction,Aug,2009,Chinese,China,Undirected
Feathered Serpent,"Xiaobin, Xu","Howard-Gibbon, John",Fiction,Feb,2009,Chinese,China,Undirected
Five Spice Street,"Xue, Can","Gernant, Karen",Fiction,Mar,2009,Chinese,China,Undirected
Canceled Memories,"Yared, Nazik Saba","Sinno, Nadine",Fiction,Apr,2009,Arabic,Lebanon,Undirected
In Such Hard Times,"Ying-wu, Wei","Pine, Red",Poetry,July,2009,Chinese,China,Undirected
Artificial Snow,"Zeller, Florian","Rose, Sue",Fiction,Apr,2009,French,France,Undirected
Purgatory,"Zurita, Raul","Deeny, Anna",Poetry,Nov,2009,Spanish,Chile,Undirected
Wondrak and Other Stories,"Zweig, Stefan","Bell, Anthea",Fiction,Nov,2009,German,Austria,Undirected
Poems of Vkram Babu,"Aguado, Jesus",Host Publications,Poetry,Jan,2009,Spanish,Spain,Undirected
Ghosts,"Aira, Cesar",New Directions,Fiction,Feb,2009,Spanish,Argentina,Undirected
Other City,"Ajvaz, Michal",Dalkey Archive,Fiction,June,2009,Czech,Czech Republic,Undirected
Sister Pelagia and the Red Cockerel,"Akunin, Boris",Random House,Fiction,Aug,2009,Russian,Russia,Undirected
Many and Many a Year Ago,"Altun, Selcuk",Telegram,Fiction,Sept,2009,Turkish,Turkey,Undirected
Songs My Mother Never Taught Me,"Altun, Selcuk",Telegram,Fiction,Apr,2009,Turkish,Turkey,Undirected
Love and Gymnastics,"Amicis, Edmondo de",Hesperus,Fiction,Oct,2009,Italian,Italy,Undirected
As God Commands,"Ammaniti, Niccolo",Black Cat,Fiction,Oct,2009,Italian,Italy,Undirected
Agnes & Molly,"Andersen, Merete",Maia,Fiction,Jan,2009,Norwegian,Norway,Undirected
Memory Glyphs,"Andriescu, Radu",Twisted Spoon Press,Poetry,June,2009,Romanian,Romania,Undirected
Scattered Papers of Penelope,"Anghelaki-Rooke, Katerina",Graywolf,Poetry,Mar,2009,Greek,Greece,Undirected
Blue Bay Palace,"Appanah, Nathacha",Aflame Books,Fiction,June,2009,French,Mauritius,Undirected
Laish,"Appelfeld, Aharon",Schocken Books,Fiction,Mar,2009,Hebrew,Israel,Undirected
Gastrology or Life of Pleasure or Study of the Belly or Inquiry into Dinner,"Archestratos, ",Quale Press,Poetry,Dec,2009,Greek,Greece,Undirected
Sudden Liberating Thought,"Askildsen, Kjell",Norvik Press,Fiction,July,2009,Norwegian,Norway,Undirected
Friendly Fire: Ten Tales of Today's Cairo,"Aswany, Alaa Al",HarperCollins,Fiction,Sept,2009,Arabic,Egypt,Undirected
Accordionist's Son,"Atxaga, Bernardo",Graywolf,Fiction,Feb,2009,Spanish,Spain,Undirected
Field of Honour,"Aub, Max",Verso,Fiction,Sept,2009,Spanish,Spain,Undirected
Blind Cat Black and The Orthodoxies,"Ayhan, Ece",Green Integer,Poetry,Nov,2009,Turkish,Turkey,Undirected
Supermarket,"Azuchi, Satoshi",St. Martin's,Fiction,Feb,2009,Japanese,Japan,Undirected
Ring of Fire,"Baccalario, Pierdomenico",Random House,Fiction,Sept,2009,Italian,Italy,Undirected
Papa Sartre,"Bader, Ali",American University at Cairo,Fiction,Oct,2009,Arabic,Iraq,Undirected
Twin,"Bakker, Gerbrand",Archipelago,Fiction,Apr,2009,Dutch,Netherlands,Undirected
Small Talk,"Baldini, Raffaello",Gradiva Publications,Poetry,Nov,2009,Italian,Italy,Undirected
Sandokan,"Balestrini, Nanni",Melville House,Fiction,Nov,2009,Italian,Italy,Undirected
Gourmet Rhapsody,"Barbery, Muriel",Europa Editions,Fiction,Sept,2009,French,France,Undirected
Mahala,"Barnard, Chris",Aflame Books,Fiction,Apr,2009,Afrikaans,South Africa,Undirected
Ninth,"Barnas, Ferenc",Northwestern University Press,Fiction,June,2009,Hungarian,Hungary,Undirected
Pistachio Seller,"Bassiouney, Reem",Syracuse University Press,Fiction,Nov,2009,Arabic,Egypt,Undirected
Class,"Begaudeau, Francois",Seven Stories Press,Fiction,Apr,2009,French,France,Undirected
Beauty Salon,"Bellatin, Mario",City Lights,Fiction,July,2009,Spanish,Mexico,Undirected
Infinity in the Palm of Her Hand,"Belli, Gioconda",HarperCollins,Fiction,Mar,2009,Spanish,Nicaragua,Undirected
With Deer,"Berg, Aase",Black Ocean,Poetry,Mar,2009,Swedish,Sweden,Undirected
Like a Summer Never to Be Repeated,"Berrada, Mohammed",American University at Cairo,Fiction,Apr,2009,Arabic,Morocco,Undirected
Chill,"Bilenchi, Romano",Europa Editions,Fiction,Nov,2009,Italian,Italy,Undirected
Rage,"Bizzio, Sergio",Bitter Lemon,Fiction,Nov,2009,Spanish,Argentina,Undirected
Skating Rink,"Bolano, Roberto",New Directions,Fiction,Aug,2009,Spanish,Chile,Undirected
Wall in My Head,"Borders, Words Without",Open Letter,Fiction,Nov,2009,Various,Various,Undirected
Frivolous Women and Other Sinners,"Borinsky, Alicia",Swan Isle Press,Poetry,May,2009,Spanish,Argentina,Undirected
Anonymous Celebrity,"Brandao, Ignacio de Loyola",Dalkey Archive,Fiction,Aug,2009,Portuguese,Brazil,Undirected
Jade Cat,"Brogger, Suzanne",Overlook,Fiction,Aug,2009,Danish,Denmark,Undirected
Fences in Breathing,"Brossard, Nicole",Coach House Books,Fiction,Apr,2009,French,Quebec,Undirected
Selections,"Brossard, Nicole",University of California Press,Poetry,Nov,2009,French,Quebec,Undirected
New Glory,"Bruyn, Gunter de",Northwestern University Press,Fiction,Nov,2009,German,Germany,Undirected
Wonderful World,"Calvo, Javier",HarperCollins,Fiction,Mar,2009,Spanish,Spain,Undirected
August Heat,"Camilleri, Andrea",Penguin,Fiction,Mar,2009,Italian,Italy,Undirected
Martin Kacur: The Biography of an Idealist,"Cankar, Ivan",Central European University Press,Fiction,June,2009,Slovenian,Slovenia,Undirected
Pluriverse,"Cardenal, Ernesto",New Directions,Poetry,Jan,2009,Spanish,Nicaragua,Undirected
Poisonville,"Carlotto, Massimo",Europa Editions,Fiction,Oct,2009,Italian,Italy,Undirected
Another Kind of Paradise,"Carolan, Trevor",Cheng & Tsui,Fiction,Jan,2009,Various,Various,Undirected
My Mother Never Dies: Stories,"Castillon, Claire",Houghton Mifflin Harcourt,Fiction,Feb,2009,French,France,Undirected
Unfinished Poems,"Cavafy, C. P.",Knopf,Poetry,Mar,2009,Greek,Greece,Undirected
Normance,"Celine, Louis-Ferdinand",Dalkey Archive,Fiction,May,2009,French,France,Undirected
And Let the Earth Tremble at Its Centers,"Celorio, Gonzalo",University of Texas,Fiction,Mar,2009,Spanish,Mexico,Undirected
Desolation of the Chimera,"Cernuda, Luis",White Pine,Poetry,June,2009,Spanish,Spain,Undirected
Forgiven Submarine,"Cesereanu, Ruxandra",Black Widow Press,Poetry,Apr,2009,Romanian,Romania,Undirected
Dream of Reason,"Chacel, Rosa",University of Nebraska,Fiction,Oct,2009,Spanish,Spain,Undirected
Brittle Age and Returning Upland,"Char, Rene",Counterpath Press,Poetry,June,2009,French,France,Undirected
Vampire of Ropraz,"Chessex, Jacques",Bitter Lemon,Fiction,Apr,2009,French,France,Undirected
From a Woman of a Distant Land,"Chimako, Tada",Green Integer,Poetry,Dec,2009,Japanese,Japan,Undirected
Azorno,"Christensen, Inger",New Directions,Fiction,July,2009,Danish,Denmark,Undirected
Brodeck,"Claudel, Philippe",Doubleday,Fiction,June,2009,French,France,Undirected
Wonder,"Claus, Hugo",Archipelago,Fiction,July,2009,Dutch,Belgium,Undirected
Winner Stands Alone,"Coelho, Paulo",HarperCollins,Fiction,Apr,2009,Portuguese,Brazil,Undirected
Walls (Anamneses),"Cohen, Marcel",Black Square Editions,Poetry,Nov,2009,French,France,Undirected
Good Death,"Courtemanche, Gil",Douglas & McIntyre,Fiction,Sept,2009,French,Quebec,Undirected
"Duke, the Dog Priest","Coutinho, Domicio",Green Integer,Fiction,Aug,2009,Portuguese,Brazil,Undirected
River Called Time,"Couto, Mia",Serpent's Tail,Fiction,Sept,2009,Portuguese,Mozambique,Undirected
Out of Their Minds,"Crosthwaite, Luis Humberto",Cinco Puntos Press,Fiction,Apr,2009,Spanish,Mexico,Undirected
Poems of a Lost Life,"Dal, Hugh-Alain",New Native Press,Poetry,July,2009,French,France,Undirected
Grand Junction,"Dantec, Maurice",Del Rey,Fiction,Sept,2009,French,France,Undirected
Borrowed Time,"Daoud, Hassan",Telegram,Fiction,Mar,2009,Arabic,Lebanon,Undirected
Almond Blossoms and Beyond,"Darwish, Mahmoud",Interlink,Poetry,Mar,2009,Arabic,"Palestinian Territory, Occupied",Undirected
If I Were Another,"Darwish, Mahmoud",FSG,Poetry,Nov,2009,Arabic,"Palestinian Territory, Occupied",Undirected
Amberville,"Davys, Tim",HarperCollins,Fiction,Feb,2009,Swedish,Sweden,Undirected
Father and the Foreigner,"de Cataldo, Giancarlo",Europa Editions,Fiction,May,2009,Italian,Italy,Undirected
God's Gym,"De Winter, Leon",Toby Press,Fiction,Oct,2009,Dutch,Netherlands,Undirected
Third Body,"Delville, Michel",Quale Press,Poetry,Nov,2009,French,Belgium,Undirected
Money from Hitler,"Denemarkova, Radka",Three O'Clock Press,Fiction,Nov,2009,Czech,Czech Republic,Undirected
"Welcome to Miami, Doctor Leal","Diaz, Rene Vazquez",Latin American Literary Review Press,Fiction,Sept,2009,Spanish,Cuba,Undirected
Nikolski,"Dickner, Nicolas",Shambhala,Fiction,May,2009,French,Quebec,Undirected
Banished!,"Dong, Han",University of Hawaii Press,Fiction,Feb,2009,Chinese,China,Undirected
Running,"Echenoz, Jean",New Press,Fiction,Dec,2009,French,France,Undirected
Death Angels,"Edwardson, Ake",Penguin,Fiction,Sept,2009,Swedish,Sweden,Undirected
Kahn & Engelmann,"Eichner, Hans",Biblioasis,Fiction,May,2009,German,Austria,Undirected
God's Mercy,"Ekman, Kerstin",University of Nebraska,Fiction,July,2009,Swedish,Sweden,Undirected
Plants Don't Drink Coffee,"Elorriaga, Unai",Archipelago,Fiction,May,2009,Basque,Spain,Undirected
Cities Without Palms,"Eltayeb, Tarek",American University at Cairo,Fiction,Mar,2009,Arabic,Egypt,Undirected
Soul's Infarct,"Eltit, Diamela",Lumen Books,Fiction,Apr,2009,Spanish,Chile,Undirected
Leap,"Enquist, Anna",Toby Press,Fiction,Apr,2009,Dutch,Netherlands,Undirected
Every Man Dies Alone,"Fallada, Hans",Melville House,Fiction,Mar,2009,German,Germany,Undirected
Russian Version: Selected Poems,"Fanailova, Elena",Zephyr Press,Poetry,Mar,2009,Russian,Russia,Undirected
I Was Behind You,"Fargues, Nicolas",Pushkin Press,Fiction,June,2009,French,Cameroon,Undirected
Edward Hopper,"Farres, Ernest",Graywolf,Poetry,Nov,2009,Catalan,Spain,Undirected
Moon Opera,"Feiyu, Bi",Houghton Mifflin Harcourt,Fiction,Jan,2009,Chinese,China,Undirected
Into the Deep Street,"Feldman, Jennie",Anvil Press,Poetry,Oct,2009,French,France,Undirected
Op Oloop,"Filloy, Juan",Dalkey Archive,Fiction,Aug,2009,Spanish,Argentina,Undirected
Therapy,"Fitzek, Sebastian",St. Martin's,Fiction,Mar,2009,German,Germany,Undirected
Comrades,"Flores, Marco Antonio",Aflame Books,Fiction,Mar,2009,Spanish,Guatemala,Undirected
Little Fingers,"Florian, Filip",Houghton Mifflin Harcourt,Fiction,Apr,2009,Romanian,Romania,Undirected
Water's Edge,"Fossum, Karin",Houghton Mifflin Harcourt,Fiction,Aug,2009,Norwegian,Norway,Undirected
It,"Fourcade, Dominique",Fence Books,Poetry,Jan,2009,French,France,Undirected
"Stranger: Labyrinths of Eho, Book One","Frei, Max",Overlook,Fiction,Apr,2009,Russian,Russia,Undirected
Island of the Naked Women,"Frimansson, Inger",Pleasure Boat Studio,Fiction,May,2009,Swedish,Sweden,Undirected
Autobiography of Fidel Castro,"Fuentes, Norberto",W.W. Norton,Fiction,Dec,2009,Spanish,Cuba,Undirected
Mirrors: Stories of Almost Everyone,"Galeano, Eduardo",Nation Books,Fiction,May,2009,Spanish,Uruguay,Undirected
Thirsty River,"Galidi, Rodaan Al",Aflame Books,Fiction,Oct,2009,Dutch,Iraq,Undirected
Gravestones,"Gamoneda, Antonio",UNO Press,Poetry,Sept,2009,Spanish,Spain,Undirected
English,"Gang, Wang",Viking,Fiction,Apr,2009,Chinese,China,Undirected
Making of Daniel Braut,"Garborg, Arne",Dufour Editions,Fiction,Dec,2009,Norwegian,Norway,Undirected
Hoppla! 1 2 3,"Gavarry, Gerard",Dalkey Archive,Fiction,June,2009,French,France,Undirected
Vilnius Poker,"Gavelis, Ricardas",Open Letter,Fiction,Jan,2009,Lithuanian,Lithuania,Undirected
Night Roads,"Gazdanov, Gaito",Northwestern University Press,Fiction,May,2009,Russian,Russia,Undirected
Public Prosecutor,"Geeraerts, Jef",Bitter Lemon,Fiction,Sept,2009,Dutch,Belgium,Undirected
Desert Voices,"Ghadeer, Moneera al",American University at Cairo,Poetry,July,2009,Arabic,Saudi Arabia,Undirected
Zafarani Files,"Ghitani, Gamal Al",American University at Cairo,Fiction,Feb,2009,Arabic,Egypt,Undirected
Spoke,"Glauser, Friedrich",Bitter Lemon,Fiction,Jan,2009,German,Switzerland,Undirected
Dog with No Tail,"Golayyel, Hamdi Abu",American University at Cairo,Fiction,Nov,2009,Arabic,Egypt,Undirected
On a Train Called Absence,"Gonzales-Berry, Erlinda",Floricanto Press,Fiction,Oct,2009,Spanish,Mexico,Undirected
Bridge Over the River,"Gramich, Johannes",Parthian,Fiction,Aug,2009,German,Germany,Undirected
Fists,"Grossi, Pietro",Pushkin Press,Fiction,Nov,2009,Italian,Italy,Undirected
Some Dream for Fools,"Guene, Faiza",Houghton Mifflin Harcourt,Fiction,July,2009,French,France,Undirected
Street of Night,"Guerra, Lucia",Garnet Publishing,Fiction,Jan,2009,Spanish,Chile,Undirected
Road to Jerusalem,"Guillou, Jan",HarperCollins,Fiction,May,2009,Swedish,Sweden,Undirected
Weather Fifteen Years Ago,"Haas, Wolf",Ariadne Books,Fiction,May,2009,German,Austria,Undirected
Ashes in Love,"Hahn, Oscar",Host Publications,Poetry,June,2009,Spanish,Chile,Undirected
So That You Can Know Me,"Hameed, Yasmin",Garnet Publishing,Fiction,Jan,2009,Various,Pakistan,Undirected
Confessions of Noa Weber,"Hareven, Gail",Melville House,Fiction,Feb,2009,Hebrew,Israel,Undirected
Others,"Harez, Siba al",Seven Stories Press,Fiction,Apr,2009,Arabic,Saudi Arabia,Undirected
Cipango,"Harris, Tomas",Bucknell University Press,Poetry,Dec,2009,Spanish,Chile,Undirected
Dwarves,"Heitz, Markus",Orbit,Fiction,July,2009,German,Germany,Undirected
When I Forgot,"Hirvonen, Elina",Tin House,Fiction,May,2009,Finnish,Finland,Undirected
Curriculum Vitae,"Hoffmann, Yoel",New Directions,Fiction,July,2009,Hebrew,Israel,Undirected
Unit,"Holmqvist, Ninni",Other Press,Fiction,June,2009,Swedish,Sweden,Undirected
Brothers,"Hua, Yu",Pantheon,Fiction,Jan,2009,Chinese,China,Undirected
Last Supper,"Huelle, Pawel",Serpent's Tail,Fiction,Dec,2009,Polish,Poland,Undirected
All This Belongs to Me,"Hulova, Petra",Northwestern University Press,Fiction,Oct,2009,Czech,Czech Republic,Undirected
Stealth,"Ibrahim, Sonallah",Aflame Books,Fiction,Nov,2009,Arabic,Egypt,Undirected
Arctic Chill,"Indridason, Arnaldur",Minotaur,Fiction,Sept,2009,Icelandic,Iceland,Undirected
Rasskazy: New Fiction from a New Russia,"Iossel, Mikhail",Tin House,Fiction,Sept,2009,Russian,Russia,Undirected
Killing Kanoko: Selected Poems,"Ito, Hiromi",Action Books,Poetry,Dec,2009,Japanese,Japan,Undirected
